borough,numunits,stories,housewgt,sequenceno,cd,unitflr2,regext,housing,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,board2,struct,old,rodent2,dilap
3,12,7,196.83906,543319,34,7,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,183837,34,7,,2,0,0,0,0,0,1,0,1,0,0,0
3,12,7,209.16064,799792,34,7,,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,757363,34,7,,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,845695,34,8,0,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,139542,34,8,,2,0,0,,,,,0,,0,,0
3,12,7,173.56482,667634,34,8,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,6,196.83906,487379,34,7,0,2,0,0,0,0,1,1,0,1,0,0,0
3,12,6,173.56482,540135,34,7,1,2,0,0,0,0,0,0,1,1,0,0,0
3,12,6,188.05791,577981,34,7,1,2,0,0,0,0,,1,0,1,0,0,0
3,12,7,196.83906,426556,34,9,0,4,0,0,0,0,0,0,1,1,0,0,0
3,12,7,196.83906,254449,34,9,,4,0,0,,,,,1,,0,,0
3,12,7,209.16064,40719,34,9,1,4,0,0,1,0,1,0,1,1,0,0,0
3,8,4,196.83906,517304,34,2,1,2,0,0,0,0,0,0,1,1,1,1,0
3,8,4,203.11021,908996,34,2,,2,0,0,,,,,0,,1,,0
3,7,1,173.56482,225176,34,3,0,2,0,0,0,0,0,0,0,0,1,0,0
3,12,7,166.74675,840874,34,8,1,3,0,0,0,0,0,0,0,1,0,0,0
3,12,6,166.74675,956230,34,8,1,3,0,0,0,0,0,0,1,1,0,0,0
3,12,6,166.74675,759436,34,8,1,3,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,80102,34,7,1,4,0,0,0,0,,0,0,1,0,0,0
3,12,7,188.05791,454608,34,7,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,884306,34,7,0,2,0,0,0,0,0,0,0,1,0,0,0
3,12,6,196.83906,515684,34,7,,2,0,0,,,,,0,,0,,0
3,9,5,196.83906,981271,34,6,1,2,0,0,0,0,0,0,0,0,1,0,0
3,9,5,174.61026,742613,34,7,1,4,0,0,0,0,0,0,0,1,1,1,0
3,9,5,196.83906,563733,34,7,1,2,0,0,0,0,0,0,0,1,1,1,0
3,9,5,203.11021,295763,34,7,1,2,0,0,0,1,0,0,0,1,1,1,0
3,7,4,196.83906,795083,34,5,,2,0,0,0,0,0,0,1,1,1,0,0
3,7,4,196.83906,751897,34,6,,2,0,0,,,,,1,,1,,0
3,8,4,188.05791,877496,34,3,0,2,0,0,0,0,0,0,1,1,1,0,0
3,10,5,188.05791,849363,34,3,,2,0,0,1,0,2,1,0,1,1,0,0
3,10,5,196.83906,383060,34,3,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,3,188.05791,230039,34,3,,2,0,0,0,0,1,1,0,1,1,0,0
3,10,5,196.83906,551824,34,3,0,2,0,0,1,0,1,0,0,1,1,0,0
3,11,6,188.05791,523003,34,3,,2,0,0,,,,,,,0,,0
3,12,7,188.05791,256816,34,3,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,6,188.05791,655317,34,4,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,6,196.83906,727432,34,4,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,173.56482,451979,34,8,,4,0,0,,,,,0,,0,,0
3,12,7,173.56482,248662,34,8,0,4,0,0,0,0,0,0,0,1,0,0,0
3,7,4,192.99293,247012,34,3,1,3,0,0,0,0,0,1,0,1,1,0,0
3,7,4,166.74675,701430,34,5,1,3,0,0,0,0,0,0,0,1,1,0,0
3,12,6,192.99293,860200,34,4,1,3,0,0,0,0,0,0,0,1,0,0,0
3,12,6,196.83906,529204,34,4,1,3,0,0,0,0,0,0,0,1,0,0,0
3,12,6,192.99293,854381,34,4,0,3,0,0,0,0,0,0,0,1,0,0,0
3,12,6,192.99293,197749,34,4,1,3,0,0,0,0,0,0,0,1,0,0,0
3,12,7,173.56482,35222,34,8,,4,0,0,,,,,0,,0,,0
3,12,7,188.05791,223968,34,8,,4,0,0,0,0,0,1,0,1,0,0,0
3,11,4,203.11021,773057,34,2,1,4,0,0,0,0,2,0,0,1,1,0,0
3,11,4,192.99293,465473,34,2,0,3,0,0,0,0,0,0,0,1,1,0,0
3,11,4,196.83906,853815,34,2,1,2,0,0,0,0,0,0,0,1,1,0,0
3,11,4,192.99293,804916,34,2,1,3,0,0,0,0,0,0,0,1,1,0,0
3,11,7,173.56482,880325,34,8,,4,0,0,0,,0,0,0,1,0,0,0
3,11,7,192.99293,539170,34,8,,3,0,0,,,,,0,,0,,0
3,11,7,192.99293,829501,34,8,1,3,0,0,0,0,0,0,1,1,0,0,0
3,10,5,173.56482,551201,34,7,1,3,0,0,0,0,0,0,0,1,0,0,0
3,10,5,188.05791,273562,34,7,1,3,0,0,1,0,1,0,0,1,0,0,0
3,10,5,166.74675,701034,34,7,,3,0,0,,,,,0,,0,,0
3,10,5,209.16064,940210,34,7,1,3,0,0,0,1,1,0,0,1,0,0,0
3,12,7,196.83906,546510,34,7,1,4,0,0,1,0,,1,0,1,0,0,0
3,12,7,173.56482,319765,34,7,,4,0,0,,,,,0,,0,,0
3,12,7,196.83906,683489,34,7,,4,0,0,,,,,0,,0,,0
3,12,7,196.83906,114459,34,7,1,4,0,0,0,0,0,0,0,0,0,1,0
3,10,5,196.83906,786383,34,3,1,2,0,0,1,0,2,0,0,1,1,0,0
3,10,5,192.99293,598460,34,3,1,4,0,0,0,0,0,0,0,1,1,0,0
3,10,5,192.99293,582450,34,4,1,3,0,0,0,0,0,0,0,1,1,0,0
3,9,4,196.83906,548792,34,5,0,2,0,0,1,0,1,1,0,1,1,0,0
3,9,4,174.61026,871513,34,5,0,2,0,0,1,1,2,1,0,1,1,0,0
3,9,4,188.05791,129591,34,4,,2,0,0,,,,,0,,1,,0
3,9,4,196.83906,377813,34,6,1,2,0,0,0,0,0,0,0,1,1,0,0
3,7,3,196.83906,497027,34,4,,2,0,0,,,,,0,,1,,0
3,7,3,188.05791,894996,34,4,1,2,0,0,0,0,0,0,0,0,1,1,0
3,7,3,188.05791,259558,34,5,1,2,0,0,1,0,0,0,0,1,1,1,0
3,7,3,196.83906,380849,34,5,1,2,0,0,1,0,0,0,0,1,1,0,0
3,12,6,196.83906,647666,34,7,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,6,196.83906,622691,34,7,,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,831014,34,7,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,176442,34,7,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,173.56482,181947,34,9,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,116299,34,9,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,437236,34,9,1,2,0,0,0,0,0,0,0,1,0,0,0
3,10,4,196.83906,95079,34,6,1,2,0,0,0,1,0,0,1,1,1,1,0
3,12,6,173.56482,324586,34,8,1,2,0,0,1,0,1,1,0,1,0,0,0
3,12,6,196.83906,667847,34,8,,2,0,0,1,0,2,1,0,1,0,1,0
3,12,7,196.83906,727779,34,2,1,4,0,0,0,0,0,0,0,1,0,0,0
3,8,4,196.83906,901942,34,4,1,2,0,0,0,0,0,0,0,1,1,0,0
3,8,4,188.05791,149701,34,4,1,2,0,0,0,0,0,0,0,1,1,0,0
3,8,4,196.83906,641443,34,4,1,2,0,0,0,0,0,0,0,1,1,0,0
3,8,4,196.83906,403329,34,5,1,2,0,0,1,1,2,0,0,1,1,0,0
3,9,4,188.05791,193232,34,6,1,4,0,1,0,0,0,0,1,1,1,0,0
3,8,4,196.83906,331707,34,5,1,4,0,1,0,0,0,1,1,1,1,0,0
3,9,4,196.83906,207537,34,6,,2,0,0,,,,,0,,1,,0
3,12,7,196.83906,412156,34,9,,4,0,0,,,,,0,,0,,0
3,12,7,196.83906,783822,34,9,,4,0,0,,,,,0,,0,,0
3,12,7,188.05791,610387,34,9,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,421525,34,9,1,4,0,0,0,0,0,0,0,1,0,0,0
3,10,4,188.05791,375873,34,2,1,2,0,0,0,1,1,1,0,1,1,1,0
3,9,3,196.83906,355852,34,2,1,2,0,0,1,0,1,1,0,1,1,1,0
3,9,3,196.83906,47041,34,3,,2,0,0,0,0,1,1,0,0,1,0,0
3,10,5,196.83906,316348,34,3,1,2,0,0,1,0,,0,0,1,1,0,0
3,12,7,197.94475,421104,34,3,1,2,0,0,0,0,2,1,0,1,0,0,0
3,12,7,196.83906,50576,34,3,1,2,0,0,1,0,0,0,0,1,0,1,0
3,12,7,196.83906,460573,34,3,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,229419,34,3,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,174.61026,542639,34,9,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,173.56482,499026,34,9,,4,0,0,,,,,0,,0,,0
3,12,6,162.30500,90252,34,7,,4,0,0,0,0,2,1,0,1,0,1,0
3,12,6,188.05791,155820,34,7,0,4,0,0,0,0,,1,0,0,0,0,0
3,12,6,196.83906,35833,34,7,1,4,0,0,0,0,1,1,0,1,0,1,0
3,12,6,188.05791,641310,34,7,1,4,0,0,1,0,2,1,1,1,0,1,0
3,9,3,188.05791,525113,34,2,1,2,0,0,0,0,0,0,0,1,1,0,0
3,9,4,196.83906,264910,34,3,1,2,0,0,0,0,0,0,0,1,1,0,0
3,9,4,192.99293,953696,34,3,1,3,0,0,0,0,0,0,0,1,1,0,0
3,11,5,190.11903,559814,34,7,,2,0,0,,,,,0,,1,,0
3,11,5,196.83906,586104,34,7,1,2,0,0,0,0,0,0,0,1,1,,0
3,11,5,188.05791,488630,34,7,,4,0,0,,,,,0,,1,,0
3,11,5,196.83906,640456,34,7,1,2,0,0,0,0,0,0,1,1,1,0,0
3,12,7,196.83906,128291,34,9,1,4,0,0,1,1,,0,0,1,0,0,0
3,12,7,173.56482,146400,34,9,1,2,0,0,0,0,,0,0,1,0,0,0
3,12,7,196.83906,347003,34,9,0,2,0,0,0,0,0,0,0,1,0,0,0
3,10,4,196.83906,568710,34,4,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,4,196.83906,233060,34,4,1,2,0,0,0,0,0,0,0,0,1,1,0
3,10,4,173.56482,69846,34,5,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,4,196.83906,654342,34,5,1,2,0,0,0,0,0,0,0,1,1,0,0
3,12,7,196.83906,987488,34,7,1,4,0,0,0,,0,0,0,1,0,0,0
3,12,7,196.83906,684546,34,7,0,4,0,0,0,0,0,0,0,1,0,0,0
3,10,4,196.83906,677107,34,3,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,4,196.83906,655837,34,3,0,2,0,0,1,0,1,1,0,1,1,0,0
3,10,4,196.83906,744982,34,4,1,2,0,0,0,0,0,1,0,1,1,0,0
3,10,4,196.83906,192482,34,4,1,2,0,0,0,,0,0,0,1,1,0,0
3,10,4,188.05791,437909,34,5,0,2,0,0,0,0,0,0,0,1,1,0,0
3,11,5,196.83906,268622,34,5,,2,0,0,1,0,0,0,0,1,1,1,0
3,10,4,196.83906,638347,34,5,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,4,188.05791,190849,34,5,0,2,0,0,0,0,0,0,0,1,1,0,0
3,12,7,196.83906,732754,34,8,0,4,0,0,0,0,0,0,1,1,0,0,0
3,12,7,190.11903,940548,34,8,,4,0,0,,,,,0,,0,,0
3,12,7,188.05791,42983,34,8,0,4,0,0,0,0,0,0,1,1,0,0,0
3,12,7,188.05791,374727,34,8,0,4,0,0,0,0,0,0,1,1,0,0,0
3,12,6,190.11903,816036,34,,1,2,0,0,0,0,0,0,0,1,0,0,0
3,11,6,203.11021,361926,34,7,,2,0,0,0,0,0,0,0,1,0,0,0
3,12,6,173.56482,732504,34,7,1,2,0,0,0,0,0,0,0,1,0,0,0
3,11,6,196.83906,264749,34,7,1,2,0,0,0,1,1,0,0,1,0,0,0
3,10,4,196.83906,785692,34,3,,2,0,0,0,0,0,0,0,1,1,0,0
3,10,4,196.83906,777761,34,3,,2,0,0,,,,,0,,1,,0
3,9,3,188.05791,228554,34,3,1,2,0,0,1,0,0,0,0,0,1,1,0
3,10,4,188.05791,256534,34,4,1,2,0,0,1,1,2,0,0,0,1,0,0
3,5,3,173.56482,510946,34,4,1,4,0,0,0,0,2,1,0,1,1,1,0
3,4,3,173.56482,320627,34,5,,4,0,0,,0,0,0,0,1,1,0,0
3,5,2,197.94475,366171,34,4,,4,0,0,0,0,0,1,0,1,1,0,0
3,10,5,188.05791,774617,34,7,1,2,0,0,1,1,1,1,0,1,1,1,0
3,10,5,196.83906,186356,34,2,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,196.83906,919217,34,2,,2,0,0,,,,,0,,1,,0
3,8,4,196.83906,87993,34,4,0,4,0,0,0,0,0,0,0,1,1,1,0
3,8,4,173.56482,185271,34,4,1,4,0,0,0,0,0,0,0,1,1,0,0
3,8,4,173.56482,206500,34,5,,2,0,,,,,,0,,1,,0
3,8,3,196.83906,312090,34,5,,2,0,0,,,,,0,,1,,0
3,10,5,196.83906,786634,34,7,1,2,0,0,0,0,1,0,0,1,1,0,0
3,10,5,203.11021,65582,34,7,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,188.05791,966221,34,7,,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,196.83906,576450,34,7,0,2,0,0,0,0,0,0,0,1,1,0,0
3,9,3,188.05791,714947,34,3,1,4,0,0,0,0,0,0,0,1,0,0,0
3,9,5,174.61026,443602,34,4,1,4,0,0,0,0,0,0,0,1,0,0,0
3,9,4,188.05791,20360,34,4,1,2,0,0,0,0,0,,1,1,0,0,0
3,9,4,188.05791,783371,34,4,1,4,0,0,0,0,0,1,1,1,0,0,0
3,12,7,173.56482,383863,34,9,,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,338191,34,9,0,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,757678,34,9,0,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,628519,34,9,,4,0,0,,,,,0,,0,,0
3,10,4,196.83906,123117,34,2,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,4,197.94475,67265,34,2,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,188.05791,223255,34,2,1,2,0,0,0,,0,1,0,1,1,0,0
3,10,5,173.56482,26996,34,2,1,4,0,0,0,0,0,0,0,1,1,0,0
3,12,7,188.05791,956748,34,8,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,317506,34,8,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,69042,34,8,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,108455,34,8,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,565161,34,8,,1,0,0,,,,,0,,0,,0
3,12,7,203.11021,949897,34,8,1,1,0,0,0,0,0,0,0,1,0,0,0
3,12,7,190.11903,848979,34,8,,1,0,0,0,0,0,0,0,0,0,0,0
3,12,7,188.05791,851175,34,8,1,1,0,0,0,0,0,0,0,1,0,0,0
3,9,4,190.11903,664209,34,6,,2,0,,,,,,1,,1,,1
3,9,4,203.11021,32773,34,6,0,2,0,,0,0,0,1,1,0,1,1,1
3,7,4,174.61026,148313,34,3,1,2,0,0,0,0,1,0,1,0,1,0,0
3,8,4,196.83906,201187,34,3,0,4,0,,0,0,0,0,1,0,1,0,0
3,12,7,196.83906,235511,34,7,0,4,0,0,0,0,0,0,1,1,0,0,0
3,12,7,188.05791,608989,34,7,,4,0,0,,,,,0,,0,,0
3,12,7,173.56482,356996,34,7,,4,0,0,0,0,2,0,1,0,0,0,0
3,12,7,173.56482,144260,34,7,0,4,0,0,0,0,,0,0,1,0,0,0
3,12,7,173.56482,825050,34,7,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,332557,34,7,0,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,232800,34,7,,4,0,0,,,,,0,,0,,0
3,12,7,196.83906,152916,34,7,,4,0,0,,,,,0,,0,,0
3,10,5,196.83906,172350,34,5,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,196.83906,977047,34,5,,2,0,0,0,0,0,0,1,1,1,0,0
3,10,5,188.05791,20569,34,6,,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,196.83906,861326,34,6,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,196.83906,480058,34,4,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,174.61026,964772,34,4,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,203.11021,696724,34,4,0,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,190.11903,673920,34,4,0,2,0,0,0,0,0,0,0,1,1,0,0
3,12,6,173.56482,438542,34,7,1,4,0,0,0,0,0,0,0,1,0,0,0
3,10,5,153.14673,37422,34,7,1,4,0,0,1,0,1,0,0,1,0,0,0
3,12,5,197.94475,397332,34,7,0,4,0,0,0,0,0,0,0,1,0,0,0
3,12,5,203.11021,477410,34,7,0,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,469557,34,8,,2,0,0,,,,,0,,0,,0
3,12,7,196.83906,714536,34,2,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,560566,34,2,1,4,0,0,0,0,0,0,0,1,0,0,0
3,12,7,196.83906,568092,34,2,0,2,0,0,0,0,2,0,0,1,0,0,0
3,12,7,188.05791,173275,34,9,1,2,0,0,0,0,0,0,0,1,0,0,0
3,12,7,188.05791,338598,34,9,,4,0,0,,,,,0,,0,,0
3,12,7,162.30500,545970,34,9,,4,0,0,,,,,0,,0,,0
3,12,7,189.27104,982474,34,8,1,1,0,0,0,0,0,0,0,1,0,0,0
3,12,7,153.14673,753813,34,8,1,1,0,0,0,0,0,0,0,1,0,0,0
3,12,7,153.14673,419426,34,8,1,1,0,0,0,0,0,0,0,1,0,0,0
3,12,7,203.11021,153298,34,8,1,1,0,0,0,0,0,0,0,1,0,0,1
3,12,7,180.11276,187926,35,5,0,3,0,0,0,0,0,0,0,1,0,0,0
3,12,7,180.11276,391560,35,5,,3,0,0,1,0,0,0,0,1,0,0,
3,11,7,224.72588,696746,35,5,1,3,0,0,0,0,0,0,1,1,0,0,0
3,12,7,210.64035,682912,35,5,,3,0,,0,0,1,0,1,0,0,1,
3,12,7,180.11276,133912,35,8,0,3,0,0,0,0,0,0,0,1,0,0,0
3,12,7,210.64035,806102,35,8,0,3,0,0,0,0,1,0,0,1,0,0,0
3,11,7,198.91926,28209,35,8,1,4,0,0,0,0,0,0,0,1,0,0,0
3,10,7,180.11276,774450,35,8,1,3,0,0,0,0,0,0,0,1,0,0,0
3,12,6,198.91926,75769,35,8,1,2,0,0,0,0,0,0,0,1,1,0,0
3,11,6,145.30609,378499,35,8,1,2,0,0,0,0,0,0,0,1,1,0,0
3,12,6,173.08731,252600,35,8,1,3,0,0,0,0,0,0,0,1,1,0,0
3,12,6,180.11276,752618,35,8,,3,0,0,0,0,0,0,0,1,1,0,0
3,11,5,175.78075,63482,35,3,0,2,0,0,1,1,0,1,0,0,1,1,0
3,11,6,212.45747,29097,35,3,,2,0,0,0,0,0,0,0,1,1,1,0
3,11,5,165.78515,715247,35,3,0,2,0,0,0,0,0,0,0,0,1,1,0
3,11,5,185.13285,343212,35,3,0,2,0,0,0,0,0,0,0,0,1,1,0
3,11,6,198.91926,895188,35,7,1,2,0,0,0,0,0,0,0,1,1,0,0
3,11,6,209.16064,894005,35,7,1,2,0,0,0,0,0,0,0,1,1,0,0
3,11,6,198.91926,483787,35,7,1,2,0,0,0,0,0,0,0,1,1,0,0
3,11,6,184.05591,818028,35,8,1,2,0,0,0,0,0,1,0,1,1,0,0
3,10,7,212.45747,454849,35,9,,2,0,0,,,,,0,,1,,0
3,10,5,178.76955,572136,35,3,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,6,184.05591,794600,35,4,,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,178.76955,803099,35,4,,2,0,0,0,0,0,0,0,1,1,0,0
3,12,7,178.76955,67959,35,8,,3,0,0,,,,,0,,0,,0
3,12,7,210.64035,653809,35,8,1,3,0,0,0,0,0,0,0,0,0,0,0
3,12,7,210.64035,431567,35,8,0,3,0,0,0,0,0,0,0,1,0,0,0
3,11,7,170.62623,356481,35,8,0,3,0,0,0,0,0,0,0,1,0,0,0
3,11,6,254.11404,423191,35,7,1,2,0,0,0,0,0,0,1,0,0,1,0
3,11,6,173.08731,619102,35,7,,2,0,0,0,0,0,0,1,0,0,0,0
3,11,6,180.11276,502379,35,7,,2,0,0,0,0,0,0,1,0,0,0,0
3,11,6,145.30609,30217,35,7,0,2,0,0,0,0,0,0,1,0,0,0,0
3,11,5,173.08731,64228,35,7,1,3,0,0,1,0,0,1,0,1,1,0,0
3,11,5,180.11276,578874,35,7,,3,0,0,,,,,0,,1,,0
3,11,5,254.11404,203750,35,7,1,3,0,0,0,0,0,0,0,1,1,0,0
3,11,5,170.62623,530997,35,7,,3,0,0,,,,,0,,1,,0
3,10,5,254.11404,829720,35,6,,2,0,0,0,0,0,0,1,1,1,1,0
3,11,5,254.11404,37155,35,6,,2,0,0,0,0,0,,1,1,1,,0
3,11,5,254.11404,468779,35,6,1,2,0,0,0,0,0,0,0,0,1,1,
3,11,5,170.62623,786564,35,6,0,2,0,0,1,1,1,1,0,1,1,1,0
3,11,6,178.76955,254612,35,8,1,4,0,0,0,0,0,0,0,1,1,0,0
3,11,6,178.76955,275602,35,8,1,4,0,0,0,0,0,0,0,1,1,0,0
3,10,6,178.76955,457799,35,8,1,4,0,0,0,0,0,1,0,1,1,0,0
3,11,6,198.91926,309180,35,8,1,4,0,0,0,0,0,0,0,1,1,0,0
3,10,5,198.91926,600390,35,3,,2,0,0,1,1,0,0,0,1,1,0,0
3,10,5,178.76955,698720,35,3,0,2,0,0,0,0,1,1,0,0,1,1,0
3,10,5,184.05591,700776,35,3,,2,0,0,0,1,2,1,0,1,1,0,0
3,10,5,178.76955,745814,35,3,,2,0,0,0,0,1,1,0,0,1,0,0
3,10,4,145.30609,848987,35,3,0,2,0,0,0,0,0,0,1,0,1,1,0
3,10,4,145.30609,333490,35,3,0,2,0,0,0,0,0,1,1,1,1,0,1
3,10,4,170.62623,40820,35,3,0,2,0,0,0,0,0,0,1,0,1,0,0
3,10,4,254.11404,427292,35,3,0,2,0,0,1,0,0,0,1,0,1,1,0
3,1,3,224.72588,225882,35,2,0,3,0,0,0,0,0,0,0,1,1,0,0
3,9,4,198.91926,656232,35,2,0,2,0,0,0,0,0,0,0,0,1,0,0
3,10,4,170.62623,900426,35,3,1,2,0,0,0,0,0,0,0,0,1,0,0
3,11,6,178.76955,410426,35,7,1,2,0,0,0,0,1,0,0,1,1,0,0
3,11,6,198.91926,255270,35,7,1,2,0,0,0,0,0,0,0,1,1,0,0
3,11,6,178.76955,759746,35,8,1,2,0,0,0,0,2,1,1,0,1,0,0
3,11,6,198.91926,211492,35,8,1,2,0,0,0,0,0,1,0,1,1,0,0
3,10,4,175.78075,397286,35,2,1,2,0,0,0,0,0,0,1,1,1,0,0
3,10,4,254.11404,153272,35,6,,2,0,0,,,,,1,,1,,0
3,10,4,254.11404,975672,35,3,0,2,0,0,0,0,0,1,1,0,1,0,0
3,10,4,145.30609,734005,35,3,0,2,0,0,0,1,0,1,1,1,1,0,0
3,9,5,184.05591,613788,35,4,,2,0,0,,,,,1,,1,,0
3,9,5,184.05591,926374,35,5,,2,0,0,,,,,0,,1,,0
3,10,5,145.30609,276405,35,6,0,2,0,0,0,1,0,0,0,1,1,1,0
3,9,5,145.30609,946095,35,5,1,2,0,0,1,,0,1,1,1,1,0,0
3,11,5,145.30609,435155,35,6,,2,0,0,,,,,0,,1,,0
3,11,5,203.96170,451960,35,7,0,2,0,0,0,0,0,1,0,1,1,1,0
3,10,4,185.13285,29494,35,3,1,2,0,0,0,0,0,0,1,1,1,0,0
3,10,4,165.78515,815883,35,3,1,2,0,0,0,0,0,0,1,1,1,0,0
3,10,4,184.05591,221606,35,4,1,2,0,0,0,0,0,0,1,0,1,0,0
3,11,5,180.11276,795659,35,5,,2,0,0,,,,,0,,1,,0
3,11,5,198.91926,503605,35,5,,2,0,0,,,,,0,,1,,0
3,11,4,173.08731,229905,35,4,1,3,0,0,0,0,0,1,0,1,1,1,0
3,11,4,184.05591,322754,35,4,,2,0,0,0,0,0,0,0,1,1,0,0
3,10,5,185.13285,815987,35,6,1,2,0,0,1,1,2,1,1,1,1,0,0
3,10,5,165.78515,991128,35,7,1,2,0,0,1,0,1,0,0,1,1,1,0
3,11,5,145.30609,601143,35,3,1,2,0,0,0,0,0,0,1,1,1,0,0
3,10,5,170.62623,942768,35,7,1,2,0,0,0,0,0,0,0,0,1,1,0
3,8,4,185.13285,115702,35,1,1,2,0,0,0,0,0,0,0,1,1,0,0
3,8,4,145.30609,207708,35,2,1,2,0,0,0,0,0,1,1,0,1,1,0
3,8,4,175.78075,353502,35,2,1,2,0,0,0,0,0,0,1,1,1,0,0
3,8,4,189.27104,140636,35,3,1,2,0,0,1,0,0,1,1,0,1,1,0
3,10,4,203.96170,363893,35,4,1,2,0,0,0,0,0,0,0,0,1,0,0
3,10,5,203.96170,717701,35,4,1,2,0,0,1,0,2,1,1,0,1,1,0
3,10,5,189.27104,608933,35,5,1,2,0,0,0,0,0,1,1,1,1,0,0
3,10,4,184.05591,99479,35,4,1,2,0,0,0,0,0,1,1,0,1,1,0
3,10,3,185.13285,134130,35,4,1,2,0,0,0,0,0,0,0,1,1,1,0
3,10,4,254.11404,793997,35,4,1,2,0,0,0,0,0,1,1,1,1,0,0
3,10,4,203.96170,712914,35,5,1,2,0,0,0,0,0,1,1,0,1,0,0
3,12,5,210.64035,397664,35,7,1,3,0,0,0,1,0,0,0,1,1,0,0
3,12,5,173.08731,825975,35,7,0,3,0,0,0,0,0,0,0,1,1,0,0
3,12,5,178.76955,787436,35,7,1,2,0,0,1,0,0,1,0,1,1,0,0
3,12,5,184.05591,439567,35,7,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,6,170.62623,772337,35,2,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,6,198.91926,637921,35,7,,2,0,0,,,,,0,,1,,0
3,10,6,178.76955,39593,35,3,1,2,0,0,0,0,0,0,0,1,1,0,0
3,10,6,198.91926,688728,35,7,,2,0,0,,,,,0,,1,,0
3,11,4,254.11404,760273,35,3,1,2,0,0,0,0,0,0,1,1,1,0,0
3,11,4,145.30609,282583,35,3,,2,0,0,,,,,0,,1,,0
3,11,4,170.62623,454837,35,3,1,2,0,0,0,0,0,0,0,0,1,1,0
3,11,4,145.30609,524338,35,3,1,2,,0,0,0,0,0,0,0,1,0,0
3,9,5,253.58040,715874,35,4,0,4,0,0,1,0,1,1,0,0,1,1,0
3,10,5,184.74407,466401,35,5,0,4,0,0,0,0,0,1,1,0,1,1,0
3,9,5,253.58040,511085,35,5,0,4,0,0,0,0,0,0,1,0,1,1,0
3,8,4,145.30609,750086,35,4,,2,0,1,1,0,0,1,1,0,1,0,0
3,9,4,170.62623,470763,35,5,0,2,0,1,0,0,0,0,1,1,1,0,1
3,9,4,254.11404,195955,35,5,1,2,0,1,1,1,2,1,0,0,1,0,
3,10,6,198.91926,596411,35,2,1,4,0,0,0,0,1,0,1,1,1,0,1
