"borough" "numunits" "stories" "race" "personrm" "housewgt" "sequenceno" "under6" "cd" "unitflr2" "regext" "totincom2" "subsidy" "housing" "poverty" "povertyx2" "extwin4_2" "extflr5_2" "intcrack2" "inthole2" "intpeel_cat" "intleak2" "duration" "board2" "struct" "old" "help" "rodent2" "foreign" "dilap" "black_Mean" "board2_Mean" "foreign_Mean" "help_Mean" "hispanic_Mean" "old_Mean" "poverty_Mean" "povertyx2_Mean" "pubhous_Mean" "regext_Mean" "struct_Mean" "dilap_Mean" "ownhous_Mean" "duration_Mean" "extwin4_2_Mean" "extflr5_2_Mean" "intcrack2_Mean" "inthole2_Mean" "intleak2_Mean" "vacrate" "bldg" "dist" "dist.stratum" "dist.id"
"9388" 3 11 6 1 0.25 192.99293 116811 1 34 7 NA 60000 NA 3 0 0 0 0 NA NA NA NA 1 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5334 34 2 4
"9389" 3 10 6 1 0.83 166.74675 321841 1 34 7 NA 934062 NA 3 0 0 0 0 NA NA NA NA 3 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5335 34 2 4
"9390" 3 10 6 4 0.44 224.72588 741400 2 34 7 1 592329 NA 3 0 0 0 0 0 0 0 0 4 0 1 1 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5335 34 2 4
"9391" 3 10 6 4 0.56 224.72588 891979 2 34 7 1 630329 NA 3 0 0 0 0 0 NA 0 0 8 0 1 1 0 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5335 34 2 4
"9392" 3 9 3 1 1 196.83906 312656 1 34 3 0 30000 0 2 0 0 0 0 0 0 0 0 3 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5336 34 2 4
"9393" 3 9 3 1 0.33 174.61026 996198 1 34 3 0 25000 0 2 0 0 0 0 0 0 0 0 3 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5336 34 2 4
"9394" 3 9 3 1 0.5 196.83906 641663 1 34 4 0 65000 0 2 0 0 0 0 0 0 0 0 21 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5336 34 2 4
"9395" 3 9 3 1 0.5 196.83906 85119 1 34 4 0 75000 0 2 0 0 0 0 0 0 0 0 8 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5336 34 2 4
"9396" 3 12 6 1 0.33 196.83906 126082 1 34 2 1 87500 NA 3 0 0 0 0 0 0 0 0 3 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5337 34 2 4
"9397" 3 12 6 1 0.67 203.9617 45645 1 34 3 1 257000 NA 3 0 0 0 0 0 0 0 0 12 0 1 1 NA 0 NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5337 34 2 4
"9398" 3 12 6 1 1 192.99293 150075 1 34 2 1 721162 NA 3 0 0 0 0 0 0 0 0 15 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5337 34 2 4
"9399" 3 12 6 1 0.75 182.69396 896196 1 34 3 NA 81000 NA 3 0 0 0 0 NA NA NA NA 12 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5337 34 2 4
"9400" 3 10 4 1 0.5 188.05791 571784 1 34 2 1 132000 0 4 0 0 0 0 1 0 0 0 2 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5338 34 2 4
"9401" 3 10 4 5 0.33 196.83906 810464 1 34 3 NA 23000 NA 3 0 0 0 0 NA NA NA NA 0 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5338 34 2 4
"9402" 3 10 4 1 0.5 192.99293 624311 1 34 3 1 52300 0 2 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5338 34 2 4
"9403" 3 10 4 1 0.5 188.05791 450505 1 34 3 1 58000 0 2 0 0 0 0 0 0 0 0 8 0 1 1 1 1 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5338 34 2 4
"9404" 3 10 5 1 1 196.83906 78522 1 34 2 0 0 0 4 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5339 34 2 4
"9405" 3 10 5 1 1 196.83906 361983 1 34 2 1 80000 0 2 0 0 0 0 0 1 0 1 21 0 1 1 1 1 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5339 34 2 4
"9406" 3 10 4 1 1 196.83906 299731 1 34 3 0 100000 0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5340 34 2 4
"9407" 3 10 5 1 1 188.05791 30013 1 34 3 1 45000 0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5341 34 2 4
"9408" 3 7 3 1 0.67 196.83906 685792 1 34 4 1 67500 0 2 0 0 0 NA 1 0 1 0 2 1 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5342 34 2 4
"9409" 3 7 2 1 0.33 196.83906 453736 1 34 4 NA 53500 NA 2 0 0 0 0 NA NA NA NA 19 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5343 34 2 4
"9410" 3 7 3 1 0.33 196.83906 873877 1 34 5 NA 45000 NA 2 0 0 0 NA NA NA NA NA 6 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5344 34 2 4
"9411" 3 7 4 1 0.5 188.05791 657476 1 34 5 1 131016 0 4 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5345 34 2 4
"9412" 3 12 7 1 0.67 196.83906 505044 1 34 9 NA 556973 NA 3 0 0 0 1 NA NA NA NA 3 0 NA 0 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5346 34 2 4
"9413" 3 12 7 2 0.25 190.11903 903259 1 34 9 0 71210 NA 3 0 0 0 0 0 0 0 0 27 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5347 34 2 4
"9414" 3 12 7 2 0.5 190.11903 592005 1 34 9 0 13570 NA 3 0 1 0 0 0 0 0 0 11 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5347 34 2 4
"9415" 3 12 7 1 0.33 188.05791 428921 1 34 9 1 10836 1 4 0 1 0 0 0 0 0 0 26 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5347 34 2 4
"9416" 3 12 7 1 1 188.05791 222884 1 34 7 1 56000 NA 3 0 0 0 0 0 NA 0 0 1 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5347 34 2 4
"9417" 3 12 7 4 0.67 192.99293 907015 1 34 7 NA 120000 0 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5348 34 2 4
"9418" 3 12 7 5 0.33 188.05791 961322 1 34 8 NA 150550 NA 3 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5348 34 2 4
"9419" 3 12 7 1 0.5 192.99293 901127 1 34 8 1 71542 NA 3 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5348 34 2 4
"9420" 3 12 7 1 0.67 209.16064 751524 1 34 8 NA 744958 NA 3 0 0 0 0 0 0 0 0 17 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5348 34 2 4
"9421" 3 12 7 1 0.5 166.74675 551037 1 34 8 NA 48000 NA 3 0 0 0 0 0 0 0 0 16 0 1 0 0 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5349 34 2 4
"9422" 3 8 4 1 0.6 188.05791 921199 2 34 2 0 0 0 4 1 1 0 0 1 0 2 0 1 0 0 1 1 1 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5350 34 2 4
"9423" 3 8 3 4 1 162.305 251577 1 34 2 NA 93600 NA 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5351 34 2 4
"9424" 3 8 4 1 0.33 196.83906 947922 1 34 3 NA 150100 NA 2 0 0 0 0 NA NA NA NA 7 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5352 34 2 4
"9425" 3 8 4 1 0.33 188.05791 178256 1 34 3 NA 72000 NA 2 0 0 0 0 NA NA NA NA 7 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5352 34 2 4
"9426" 3 11 6 1 0.5 196.83906 905693 1 34 8 NA 3600 NA 3 1 1 0 0 NA NA NA NA 37 0 NA 0 NA NA 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5353 34 2 4
"9427" 3 11 6 1 0.25 166.74675 666065 1 34 8 NA 40000 NA 3 0 0 0 0 NA NA NA NA 3 0 NA 0 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5353 34 2 4
"9428" 3 12 7 1 1 173.56482 385179 1 34 8 NA 8260 NA 3 1 1 0 0 0 0 0 0 3 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5354 34 2 4
"9429" 3 12 6 4 1 192.99293 89551 1 34 8 1 37000 NA 3 0 0 0 0 0 0 0 0 15 1 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5355 34 2 4
"9430" 3 12 6 7 1 173.56482 646316 1 34 3 1 13200 0 4 0 1 0 0 0 0 1 0 8 0 1 0 1 1 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5355 34 2 4
"9431" 3 12 6 1 0.67 188.05791 18140 2 34 3 1 135000 0 4 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5355 34 2 4
"9432" 3 12 6 1 1 190.11903 863869 1 34 3 1 50000 0 4 0 0 0 0 0 0 0 0 2 0 1 0 NA 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5355 34 2 4
"9433" 3 12 6 1 1 188.05791 90304 2 34 3 0 468973 0 4 0 0 0 0 1 1 1 0 4 0 1 0 1 1 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5356 34 2 4
"9434" 3 12 6 4 1 188.05791 580109 1 34 5 NA 77000 0 4 0 0 0 0 0 0 0 0 6 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5356 34 2 4
"9435" 3 12 6 1 0.67 203.03672 132951 1 34 5 0 100 0 4 1 1 0 0 0 0 0 0 2 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5356 34 2 4
"9436" 3 12 6 2 0.67 188.05791 40898 1 34 5 NA 200 0 4 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5356 34 2 4
"9437" 3 12 7 1 0.33 196.83906 534834 1 34 9 1 60000 0 2 0 0 0 0 0 0 0 0 24 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5357 34 2 4
"9438" 3 12 7 1 0.33 192.99293 316370 1 34 9 1 40000 NA 3 0 0 0 0 0 0 0 0 10 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5357 34 2 4
"9439" 3 12 7 1 0.33 192.99293 114702 1 34 9 1 61200 NA 3 0 0 0 0 0 0 0 0 3 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5357 34 2 4
"9440" 3 8 4 1 0.4 188.05791 510194 1 34 2 0 75000 0 2 0 0 0 0 1 0 0 1 15 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5358 34 2 4
"9441" 3 9 4 1 0.6 173.56482 804952 1 34 2 NA 121500 0 2 0 0 0 0 0 0 0 0 3 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5359 34 2 4
"9442" 3 8 4 1 0.25 192.99293 308025 1 34 3 NA 100000 NA 2 0 0 0 0 NA NA NA NA 12 0 NA 1 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5360 34 2 4
"9443" 3 9 4 1 0.5 173.56482 509904 1 34 3 0 144500 0 2 0 0 0 0 0 0 0 0 7 0 1 1 1 1 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5361 34 2 4
"9444" 3 10 4 1 1 188.05791 815719 1 34 3 0 100000 0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5362 34 2 4
"9445" 3 8 4 1 0.33 196.83906 457692 1 34 3 0 50000 0 2 0 0 0 0 0 0 0 0 22 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5363 34 2 4
"9446" 3 8 4 5 0.5 203.11021 928558 1 34 4 1 200000 0 2 0 0 0 0 0 0 2 1 3 0 1 1 0 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5363 34 2 4
"9447" 3 12 7 1 0.67 203.11021 380679 1 34 9 1 117000 0 4 0 0 0 0 0 0 0 0 1 0 1 0 NA 0 NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5364 34 2 4
"9448" 3 12 7 1 0.5 166.74675 957897 1 34 9 1 135000 NA 3 0 0 0 0 0 0 0 0 3 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5364 34 2 4
"9449" 3 12 7 5 0.33 174.61026 833111 1 34 9 1 150500 0 4 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5364 34 2 4
"9450" 3 12 7 5 1 166.74675 657037 1 34 9 NA 170000 0 4 0 0 0 0 0 0 0 0 4 0 0 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5364 34 2 4
"9451" 3 9 5 1 1 196.83906 640891 1 34 3 1 100000 0 4 0 0 0 0 0 0 0 0 1 0 1 1 NA 0 NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5365 34 2 4
"9452" 3 9 4 4 0.5 196.83906 613726 1 34 3 1 92000 0 2 0 0 0 0 0 0 0 0 34 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5366 34 2 4
"9453" 3 9 5 1 0.67 196.83906 573677 1 34 3 1 198000 0 4 0 0 0 0 0 0 0 0 2 0 1 1 NA 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5367 34 2 4
"9454" 3 9 5 1 1 196.83906 731978 1 34 4 1 150000 0 2 0 0 0 0 0 0 0 0 2 0 1 1 NA 0 NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5367 34 2 4
"9455" 3 12 7 1 1 196.83906 255636 1 34 9 NA 160330 0 4 0 0 0 0 0 0 0 0 12 0 1 0 0 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5368 34 2 4
"9456" 3 12 7 1 0.67 196.83906 274984 1 34 9 1 170000 0 4 0 0 0 0 0 0 0 0 2 0 1 0 NA 0 NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5368 34 2 4
"9457" 3 12 7 2 0.33 190.11903 232994 1 34 9 1 122000 0 4 0 0 0 0 0 0 0 0 11 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5368 34 2 4
"9458" 3 12 6 1 0.5 196.83906 880594 1 34 7 1 108297 0 2 0 0 0 0 0 0 1 1 24 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5369 34 2 4
"9459" 3 12 6 1 1 182.69396 921301 2 34 7 1 303000 NA 3 0 0 0 0 0 0 0 0 3 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5369 34 2 4
"9460" 3 12 7 1 1 192.99293 573301 1 34 7 NA 63000 NA 3 0 0 0 0 NA NA NA NA 3 0 NA 0 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5370 34 2 4
"9461" 3 12 7 1 0.75 182.69396 550283 2 34 7 0 205000 NA 3 0 0 0 0 0 0 0 1 3 1 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5370 34 2 4
"9462" 3 12 7 1 0.5 192.99293 555463 1 34 7 NA 150000 NA 3 0 0 0 0 NA NA NA NA 4 0 NA 0 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5370 34 2 4
"9463" 3 12 7 1 0.25 166.74675 509906 1 34 7 0 77000 NA 3 0 0 0 0 0 0 0 0 3 1 0 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5370 34 2 4
"9464" 3 12 7 5 0.4 166.74675 560758 1 34 9 NA 159000 NA 3 0 0 0 0 0 0 0 0 11 0 1 0 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5371 34 2 4
"9465" 3 12 7 1 0.75 166.74675 201185 2 34 9 0 463073 NA 3 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5371 34 2 4
"9466" 3 11 6 1 0.17 196.83906 238921 1 34 5 1 21932 0 2 0 0 0 0 0 0 0 1 26 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5372 34 2 4
"9467" 3 10 6 1 0.22 188.05791 188907 1 34 6 0 198000 0 2 0 0 0 0 0 0 0 1 24 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5373 34 2 4
"9468" 3 10 6 1 0.11 188.05791 891674 1 34 6 1 25500 0 2 0 0 0 0 0 0 2 1 38 0 1 1 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5373 34 2 4
"9469" 3 10 6 1 0.33 188.05791 36843 1 34 6 1 70000 0 2 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5373 34 2 4
"9470" 3 12 6 5 0.25 192.99293 804306 1 34 3 NA 4200 NA 3 1 1 0 0 NA NA NA NA 3 0 NA 0 NA NA NA 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5374 34 2 4
"9471" 3 12 6 1 0.67 166.74675 226415 1 34 3 1 104200 NA 3 0 0 0 0 0 0 1 0 9 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5374 34 2 4
"9472" 3 12 6 1 0.75 182.69396 592608 1 34 3 1 142000 NA 3 0 0 0 0 0 0 0 1 26 0 1 0 1 0 0 0 0.02 0.1 0.24 0.89 0.06 0.51 0.06 0.13 0.03 0.78 0.95 0.01 0.34 10.57 0 0.01 0.09 0.04 0.16 0.11 5374 34 2 4
