"switch" "arsenic" "dist" "dist100" "assoc" "educ" "educ4"
"3765" 1 1 24.261999130249 0.24261999130249 0 6 1.5
"3766" 1 2.25 9.57400035858154 0.0957400035858154 1 7 1.75
"3767" 0 1.32 50.2459983825684 0.502459983825684 0 0 0
"3768" 0 0.53 15.2889995574951 0.152889995574951 0 0 0
"3769" 0 0.48 8.42599964141846 0.0842599964141846 0 5 1.25
"3770" 0 0.61 19.1609992980957 0.191609992980957 0 0 0
"3771" 0 0.64 31.1219997406006 0.311219997406006 0 5 1.25
"3772" 0 2.5 32.9630012512207 0.329630012512207 0 5 1.25
"3773" 0 0.25 15.789999961853 0.15789999961853 0 10 2.5
"3774" 0 0.33 15.6260004043579 0.156260004043579 0 5 1.25
"3775" 0 0.99 30.4220008850098 0.304220008850098 0 0 0
"3776" 1 3.23 40.2210006713867 0.402210006713867 0 0 0
"3777" 1 0.78 47.1319999694824 0.471319999694824 1 12 3
"3778" 1 0.72 59.2760009765625 0.592760009765625 1 12 3
"3779" 1 0.89 31.261999130249 0.31261999130249 0 12 3
"3780" 1 2.94 28.1900005340576 0.281900005340576 0 5 1.25
"3781" 0 0.41 8.07699966430664 0.0807699966430664 1 0 0
"3782" 0 1.64 20.5440006256104 0.205440006256104 1 0 0
"3783" 1 1.18 20.5820007324219 0.205820007324219 1 0 0
"3784" 0 0.68 38.2610015869141 0.382610015869141 1 0 0
"3785" 0 1.42 48.273998260498 0.48273998260498 0 8 2
"3786" 0 0.69 56.5579986572266 0.565579986572266 1 5 1.25
"3787" 0 1.97 34.7109985351562 0.347109985351563 1 12 3
"3788" 1 2.92 44.4329986572266 0.444329986572266 1 5 1.25
"3789" 1 2.84 76.0770034790039 0.760770034790039 0 0 0
"3790" 0 0.97 90.8109970092773 0.908109970092773 0 0 0
"3791" 0 2.42 83.0550003051758 0.830550003051758 1 0 0
"3792" 1 7.48 127.387001037598 1.27387001037598 1 0 0
"3793" 0 7.28 114.690002441406 1.14690002441406 1 0 0
"3794" 0 2.04 97.5329971313477 0.975329971313477 1 0 0
"3795" 1 1.34 79.5879974365234 0.795879974365234 1 7 1.75
"3796" 0 1.84 94.7559967041016 0.947559967041016 0 8 2
"3797" 0 1.94 73.3629989624023 0.733629989624023 0 5 1.25
"3798" 0 1.72 95.3030014038086 0.953030014038086 1 5 1.25
"3799" 0 3.49 149.992004394531 1.49992004394531 0 10 2.5
"3800" 0 2.25 148.714996337891 1.48714996337891 0 10 2.5
"3801" 1 3.89 163.041000366211 1.63041000366211 1 7 1.75
"3802" 1 1.65 79.556999206543 0.79556999206543 1 8 2
"3803" 1 3.21 69.8079986572266 0.698079986572266 1 6 1.5
"3804" 1 2.81 102.332000732422 1.02332000732422 1 12 3
"3805" 0 2.12 79.4800033569336 0.794800033569336 1 8 2
"3806" 1 1.06 91.4410018920898 0.914410018920898 1 12 3
"3807" 0 1.3 92.4899978637695 0.924899978637695 0 3 0.75
"3808" 1 2.23 81.9759979248047 0.819759979248047 0 8 2
"3809" 0 2.2 74.5110015869141 0.745110015869141 1 9 2.25
"3810" 0 2.57 19.7240009307861 0.197240009307861 1 15 3.75
"3811" 1 1.38 34.3089981079102 0.343089981079102 0 12 3
"3812" 1 0.73 14.7119998931885 0.147119998931885 1 0 0
"3813" 1 1.78 29.1989994049072 0.291989994049072 0 5 1.25
"3814" 0 7.79 16.9300003051758 0.169300003051758 0 0 0
"3815" 1 4.84 14.6440000534058 0.146440000534058 1 0 0
"3816" 0 3.9 30.2140007019043 0.302140007019043 1 0 0
"3817" 1 1.07 11.3979997634888 0.113979997634888 0 16 4
"3818" 0 3.21 34.8199996948242 0.348199996948242 1 0 0
"3819" 0 2.33 42.9720001220703 0.429720001220703 1 0 0
"3820" 0 0.89 34.7569999694824 0.347569999694824 1 0 0
"3821" 1 2.37 17.3819999694824 0.173819999694824 0 0 0
"3822" 0 0.22 17.1889991760254 0.171889991760254 0 15 3.75
"3823" 1 2.54 21.8880004882812 0.218880004882813 0 15 3.75
"3824" 1 3.37 72.8450012207031 0.728450012207031 0 15 3.75
"3825" 1 2.56 48.9090003967285 0.489090003967285 1 7 1.75
"3826" 1 4.92 45.7610015869141 0.457610015869141 0 0 0
"3827" 1 4.96 53.765998840332 0.53765998840332 0 0 0
"3828" 1 7.55 63.7900009155273 0.637900009155273 0 0 0
"3829" 0 6.89 54.3919982910156 0.543919982910156 1 0 0
"3830" 1 2.38 41.9000015258789 0.419000015258789 0 0 0
"3831" 1 6.32 55.2529983520508 0.552529983520508 1 0 0
"3832" 1 2.9 19.4080009460449 0.194080009460449 0 9 2.25
"3833" 1 5.2 23.2950000762939 0.232950000762939 0 0 0
"3834" 1 1.05 16.4650001525879 0.164650001525879 1 0 0
"3835" 1 1.09 17.5709991455078 0.175709991455078 1 10 2.5
"3836" 1 1.61 9.6569995880127 0.0965699958801269 0 6 1.5
"3837" 1 2.03 9.23499965667725 0.0923499965667725 0 12 3
"3838" 1 0.82 17.2859992980957 0.172859992980957 0 0 0
"3839" 0 0.05 10.4429998397827 0.104429998397827 1 0 0
"3840" 0 0.05 4.03200006484985 0.0403200006484985 0 0 0
"3841" 0 0.05 16.0669994354248 0.160669994354248 1 9 2.25
"3842" 0 0.05 14.793999671936 0.14793999671936 0 10 2.5
"3843" 0 0.05 10.7110004425049 0.107110004425049 1 0 0
"3844" 0 0.05 2.51500010490417 0.0251500010490417 1 0 0
"3845" 0 0.05 3.34899997711182 0.0334899997711182 1 0 0
"3846" 0 0.05 6.49900007247925 0.0649900007247925 0 0 0
"3847" 0 0.08 4.99700021743774 0.0499700021743774 1 4 1
"3848" 0 0.05 8.94699954986572 0.0894699954986572 0 10 2.5
"3849" 0 0.05 7.85699987411499 0.0785699987411499 1 8 2
"3850" 0 0.05 8.48299980163574 0.0848299980163574 1 5 1.25
"3851" 0 0.09 19.386999130249 0.19386999130249 0 12 3
"3852" 1 0.05 18.9740009307861 0.189740009307861 0 12 3
"3853" 0 0.41 12.6669998168945 0.126669998168945 0 12 3
"3854" 0 0.16 9.24199962615967 0.0924199962615967 0 0 0
"3855" 0 0.08 6.90700006484985 0.0690700006484985 0 10 2.5
"3856" 0 0.11 12.875 0.12875 0 10 2.5
"3857" 0 0.05 13.1149997711182 0.131149997711182 0 10 2.5
"3858" 1 0.67 5.32800006866455 0.0532800006866455 0 13 3.25
"3859" 0 0.05 10.625 0.10625 0 10 2.5
"3860" 0 0.06 4.98999977111816 0.0498999977111816 0 10 2.5
"3861" 0 0.05 3.92600011825562 0.0392600011825562 0 5 1.25
"3862" 0 0.07 9.44099998474121 0.0944099998474121 1 8 2
"3863" 0 0.05 7.83900022506714 0.0783900022506714 0 10 2.5
"3864" 0 0.06 1.02300000190735 0.0102300000190735 0 10 2.5
"3865" 0 0.05 7.48400020599365 0.0748400020599365 0 10 2.5
"3866" 0 0.08 3.09899997711182 0.0309899997711182 1 10 2.5
"3867" 0 0.09 13.5900001525879 0.135900001525879 0 12 3
"3868" 0 0.09 6.05100011825562 0.0605100011825562 1 12 3
"3869" 0 0.11 9.60099983215332 0.0960099983215332 1 12 3
"3870" 0 0.08 8.56700038909912 0.0856700038909912 0 10 2.5
"3871" 0 0.09 3.38700008392334 0.0338700008392334 1 4 1
"3872" 0 0.05 11.1829996109009 0.111829996109009 0 7 1.75
"3873" 0 0.05 5.61700010299683 0.0561700010299683 1 5 1.25
"3874" 0 0.17 2.03699994087219 0.0203699994087219 1 7 1.75
"3875" 0 0.26 7.75600004196167 0.0775600004196167 1 10 2.5
"3876" 0 0.07 2.44300007820129 0.0244300007820129 1 7 1.75
"3877" 0 0.05 8.58399963378906 0.0858399963378906 1 8 2
"3878" 0 0.12 19.8139991760254 0.198139991760254 1 10 2.5
"3879" 0 0.05 33.148998260498 0.33148998260498 1 4 1
"3880" 0 0.16 8.90100002288818 0.0890100002288818 1 0 0
"3881" 0 0.05 4.82399988174438 0.0482399988174438 1 6 1.5
"3882" 0 0.05 15.3529996871948 0.153529996871948 1 0 0
"3883" 0 0.06 61.2789993286133 0.612789993286133 1 0 0
"3884" 0 0.05 4.93499994277954 0.0493499994277954 1 3 0.75
"3885" 0 0.05 39.492000579834 0.39492000579834 1 0 0
"3886" 0 0.06 8.62100028991699 0.0862100028991699 0 9 2.25
"3887" 0 0.05 14.9770002365112 0.149770002365112 1 8 2
"3888" 0 0.05 7.57100009918213 0.0757100009918213 0 0 0
"3889" 0 0.05 21.4839992523193 0.214839992523193 0 0 0
"3890" 1 0.07 14.6820001602173 0.146820001602173 0 0 0
"3891" 0 0.05 13.8620004653931 0.138620004653931 0 0 0
"3892" 0 0.05 8.06400012969971 0.0806400012969971 0 10 2.5
"3893" 0 0.05 11.1280002593994 0.111280002593994 0 10 2.5
"3894" 0 0.07 26.4349994659424 0.264349994659424 1 10 2.5
"3895" 1 0.06 13.8529996871948 0.138529996871948 1 10 2.5
"3896" 0 0.11 15.4630002975464 0.154630002975464 0 8 2
"3897" 1 0.07 9.16600036621094 0.0916600036621094 1 14 3.5
"3898" 0 0.05 5.63700008392334 0.0563700008392334 0 0 0
"3899" 0 0.08 6.76399993896484 0.0676399993896484 0 0 0
"3900" 0 0.09 3.02099990844727 0.0302099990844727 0 0 0
"3901" 1 0.05 8.27000045776367 0.0827000045776367 0 10 2.5
"3902" 0 0.08 2.90499997138977 0.0290499997138977 0 10 2.5
"3903" 0 0.05 20.5060005187988 0.205060005187988 0 8 2
"3904" 0 0.05 4.07200002670288 0.0407200002670288 0 7 1.75
"3905" 0 0.24 50.1360015869141 0.501360015869141 1 5 1.25
"3906" 0 0.07 17.878999710083 0.17878999710083 0 9 2.25
"3907" 0 0.05 10.9840002059937 0.109840002059937 0 16 4
"3908" 0 0.05 11.0290002822876 0.110290002822876 0 0 0
"3909" 0 1.91 4.55299997329712 0.0455299997329712 1 3 0.75
"3910" 1 1.49 35.601001739502 0.35601001739502 0 14 3.5
"3911" 0 2.08 13.4079999923706 0.134079999923706 1 0 0
"3912" 0 0.14 14.831000328064 0.14831000328064 1 0 0
"3913" 0 0.05 22.1480007171631 0.221480007171631 0 9 2.25
"3914" 0 0.25 11.1990003585815 0.111990003585815 0 10 2.5
"3915" 0 1.99 22.2840003967285 0.222840003967285 0 10 2.5
"3916" 0 2.38 38.8370018005371 0.388370018005371 0 4 1
"3917" 1 1.87 50.632999420166 0.50632999420166 0 0 0
"3918" 1 0.98 23.4729995727539 0.234729995727539 0 0 0
"3919" 0 0.35 16.4029998779297 0.164029998779297 0 6 1.5
"3920" 0 2.32 25.181999206543 0.25181999206543 0 0 0
"3921" 0 0.2 9.93599987030029 0.0993599987030029 1 4 1
"3922" 0 0.25 5.10300016403198 0.0510300016403198 0 0 0
"3923" 0 0.09 7.02699995040894 0.0702699995040894 1 9 2.25
"3924" 0 0.05 12.6309995651245 0.126309995651245 1 0 0
"3925" 0 0.05 19.0009994506836 0.190009994506836 0 5 1.25
"3926" 0 0.31 3.81299996376038 0.0381299996376038 0 5 1.25
"3927" 0 0.35 14.8199996948242 0.148199996948242 0 7 1.75
"3928" 0 0.47 10.8549995422363 0.108549995422363 0 7 1.75
"3929" 0 0.08 5.30499982833862 0.0530499982833862 0 8 2
"3930" 0 0.47 8.99400043487549 0.0899400043487549 0 9 2.25
"3931" 1 0.23 17.875 0.17875 0 0 0
"3932" 1 0.73 44.7980003356934 0.447980003356934 0 10 2.5
"3933" 1 0.29 43.5540008544922 0.435540008544922 0 10 2.5
"3934" 0 0.18 9.52099990844727 0.0952099990844727 0 0 0
"3935" 1 5.79 28.9589996337891 0.289589996337891 0 8 2
"3936" 0 0.11 18.1569995880127 0.181569995880127 0 6 1.5
"3937" 0 0.32 9.32299995422363 0.0932299995422363 1 0 0
"3938" 0 0.22 13.9479999542236 0.139479999542236 0 0 0
"3939" 0 0.05 45.3019981384277 0.453019981384277 0 0 0
"3940" 0 0.05 71.9960021972656 0.719960021972656 0 0 0
"3941" 0 0.05 17.9640007019043 0.179640007019043 1 0 0
"3942" 0 0.05 0 0 0 16 4
"3943" 0 0.05 21.7910003662109 0.217910003662109 0 3 0.75
"3944" 0 0.05 20.7320003509521 0.207320003509521 0 0 0
"3945" 0 0.06 20.6709995269775 0.206709995269775 1 0 0
"3946" 0 0.05 34.9129981994629 0.349129981994629 0 0 0
"3947" 0 0.06 31.8579998016357 0.318579998016357 0 8 2
"3948" 0 0.05 0 0 0 12 3
"3949" 0 0.06 37.435001373291 0.37435001373291 0 5 1.25
"3950" 0 0.05 40.5870018005371 0.405870018005371 0 0 0
"3951" 0 0.05 0 0 0 10 2.5
"3952" 0 0.05 0 0 0 5 1.25
"3953" 0 0.05 0 0 1 5 1.25
"3954" 0 0.05 0 0 1 0 0
"3955" 0 0.05 0 0 0 0 0
"3956" 0 0.05 0 0 0 0 0
"3957" 0 0.05 0 0 1 0 0
"3958" 0 0.05 22.6669998168945 0.226669998168945 0 0 0
"3959" 0 0.05 8.21000003814697 0.0821000003814697 1 8 2
"3960" 0 0.05 11.3649997711182 0.113649997711182 0 0 0
"3961" 0 0.05 24.4710006713867 0.244710006713867 0 4 1
"3962" 0 0.05 5.88899993896484 0.0588899993896484 1 0 0
"3963" 0 0.05 15.4799995422363 0.154799995422363 1 9 2.25
"3964" 0 0.05 0 0 1 8 2
"3965" 0 0.05 9.39700031280518 0.0939700031280518 1 7 1.75
"3966" 0 0.05 40.5499992370605 0.405499992370605 0 0 0
"3967" 0 0.05 22.9570007324219 0.229570007324219 0 2 0.5
"3968" 0 0.07 28.3439998626709 0.283439998626709 1 0 0
"3969" 0 0.05 20.2000007629395 0.202000007629395 0 7 1.75
"3970" 0 0.05 19.3269996643066 0.193269996643066 0 10 2.5
"3971" 0 0.05 9.86699962615967 0.0986699962615967 0 9 2.25
"3972" 0 0.05 13.5880002975464 0.135880002975464 0 8 2
"3973" 1 2.74 34.8300018310547 0.348300018310547 1 0 0
"3974" 0 0.08 11.1420001983643 0.111420001983643 1 6 1.5
"3975" 0 0.05 26.0610008239746 0.260610008239746 0 12 3
"3976" 1 0.05 10.2370004653931 0.102370004653931 0 5 1.25
"3977" 1 0.05 3.93600010871887 0.0393600010871887 0 10 2.5
"3978" 1 2.58 14.7849998474121 0.147849998474121 0 0 0
"3979" 1 0.06 5.36199998855591 0.0536199998855591 0 6 1.5
"3980" 0 0.05 22.1560001373291 0.221560001373291 0 5 1.25
"3981" 0 0.05 7.87799978256226 0.0787799978256226 0 8 2
"3982" 0 0.05 5.87400007247925 0.0587400007247925 0 9 2.25
"3983" 0 0.05 6.66300010681152 0.0666300010681152 0 8 2
"3984" 0 0.05 5.41900014877319 0.0541900014877319 0 8 2
"3985" 1 0.05 19.0209999084473 0.190209999084473 0 10 2.5
"3986" 0 0.05 3.48099994659424 0.0348099994659424 0 5 1.25
"3987" 0 0.05 11.706000328064 0.11706000328064 1 5 1.25
"3988" 0 0.05 9.82900047302246 0.0982900047302246 0 0 0
"3989" 0 0.05 10.2589998245239 0.102589998245239 1 0 0
"3990" 0 0.05 22.3479995727539 0.223479995727539 1 0 0
"3991" 1 3.21 30.375 0.30375 0 9 2.25
"3992" 1 1.41 40.4609985351562 0.404609985351563 0 3 0.75
"3993" 1 1.4 32.0060005187988 0.320060005187988 1 9 2.25
"3994" 0 0.79 13.9289999008179 0.139289999008179 0 0 0
"3995" 1 1.44 14.043999671936 0.14043999671936 1 5 1.25
"3996" 0 0.05 0 0 0 5 1.25
"3997" 0 0.05 15.3529996871948 0.153529996871948 0 14 3.5
"3998" 1 1.09 20.0330009460449 0.200330009460449 1 0 0
"3999" 1 1.1 24.0419998168945 0.240419998168945 1 7 1.75
"4000" 1 0.64 12.8730001449585 0.128730001449585 0 0 0
"4001" 1 1.36 6.99300003051758 0.0699300003051758 0 0 0
"4002" 1 1.3 9.24300003051758 0.0924300003051758 1 8 2
"4003" 1 1.84 16.2609996795654 0.162609996795654 0 0 0
"4004" 0 0.05 13.0649995803833 0.130649995803833 1 0 0
"4005" 1 2.32 18.9349994659424 0.189349994659424 0 3 0.75
"4006" 0 0.05 16.6350002288818 0.166350002288818 0 9 2.25
"4007" 0 0.11 18.3479995727539 0.183479995727539 0 5 1.25
"4008" 0 2.32 16.3430004119873 0.163430004119873 0 9 2.25
"4009" 1 3.35 13.6569995880127 0.136569995880127 0 12 3
"4010" 0 1.72 20.0259990692139 0.200259990692139 0 5 1.25
"4011" 0 1.72 15.0410003662109 0.150410003662109 0 10 2.5
"4012" 1 1.97 27.6480007171631 0.276480007171631 0 8 2
"4013" 0 0.72 55.1259994506836 0.551259994506836 0 5 1.25
"4014" 1 0.05 52.898998260498 0.52898998260498 0 5 1.25
"4015" 1 1.15 40.8470001220703 0.408470001220703 1 10 2.5
"4016" 0 1.76 19.5849990844727 0.195849990844727 1 4 1
"4017" 1 2.64 56.2280006408691 0.562280006408691 1 0 0
"4018" NA 1.59 45.1749992370605 0.451749992370605 NA NA NA
"4019" 0 1.71 43.2799987792969 0.432799987792969 1 0 0
"4020" 1 2.98 42.0099983215332 0.420099983215332 0 5 1.25
"4021" 0 0.05 21.9349994659424 0.219349994659424 0 12 3
"4022" 0 0.09 8.18099975585938 0.0818099975585938 1 6 1.5
"4023" 0 0.05 11.3540000915527 0.113540000915527 1 3 0.75
"4024" 0 0.05 14.5769996643066 0.145769996643066 1 9 2.25
"4025" NA 0.05 17.1599998474121 0.171599998474121 NA NA NA
"4026" 1 0.12 8.77499961853027 0.0877499961853027 0 9 2.25
"4027" 1 0.55 21.4160003662109 0.214160003662109 1 0 0
"4028" 0 0.29 20.6450004577637 0.206450004577637 0 0 0
"4029" 1 2.13 21.5949993133545 0.215949993133545 0 0 0
"4030" 0 0.05 19.8129997253418 0.198129997253418 1 6 1.5
"4031" 1 3.96 12.3529996871948 0.123529996871948 1 0 0
"4032" 1 1.83 7.06400012969971 0.0706400012969971 1 14 3.5
"4033" 1 2.15 15.2679996490479 0.152679996490479 0 5 1.25
"4034" 1 2.3 12.4209995269775 0.124209995269775 1 5 1.25
"4035" 1 4.79 8.1569995880127 0.0815699958801269 0 0 0
"4036" 1 0.13 19.3570003509521 0.193570003509521 1 10 2.5
"4037" 0 0.25 7.41699981689453 0.0741699981689453 0 0 0
"4038" 1 1.17 11.5769996643066 0.115769996643066 0 6 1.5
"4039" 1 3.49 8.56799983978271 0.0856799983978272 0 5 1.25
"4040" 0 0.05 14.6199998855591 0.146199998855591 0 10 2.5
"4041" 0 0.05 6.55900001525879 0.0655900001525879 0 0 0
"4042" 1 2.52 19.375 0.19375 0 5 1.25
"4043" 0 5.07 30.8500003814697 0.308500003814697 0 0 0
"4044" 0 0.05 14.7720003128052 0.147720003128052 0 2 0.5
"4045" 1 0.17 14.8339996337891 0.148339996337891 0 5 1.25
"4046" 1 0.07 16.7119998931885 0.167119998931885 0 5 1.25
"4047" 0 0.05 26.7070007324219 0.267070007324219 0 0 0
"4048" 0 0.05 8.85299968719482 0.0885299968719482 1 5 1.25
"4049" 1 0.09 4.40399980545044 0.0440399980545044 1 5 1.25
"4050" 0 0.21 9.27000045776367 0.0927000045776367 0 0 0
"4051" 0 0.06 0 0 1 3 0.75
"4052" 0 0.05 26.7849998474121 0.267849998474121 1 5 1.25
"4053" 0 0.05 23.9249992370605 0.239249992370605 1 0 0
"4054" 1 3.01 64.2919998168945 0.642919998168945 0 9 2.25
"4055" 0 0.05 14.9540004730225 0.149540004730225 0 10 2.5
"4056" 0 0.05 28.9599990844727 0.289599990844727 0 0 0
"4057" 1 1.73 28.7520008087158 0.287520008087158 1 3 0.75
"4058" 0 2.51 24.2759990692139 0.242759990692139 1 9 2.25
"4059" 0 0.05 30.6749992370605 0.306749992370605 0 2 0.5
"4060" 1 0.09 18.4249992370605 0.184249992370605 1 0 0
"4061" 0 0.63 15.2659997940063 0.152659997940063 0 11 2.75
"4062" 0 1.18 9.19299983978271 0.0919299983978271 1 8 2
"4063" 0 0.05 10.1579999923706 0.101579999923706 1 5 1.25
"4064" 1 0.06 10.1479997634888 0.101479997634888 1 0 0
"4065" 1 0.08 15.2370004653931 0.152370004653931 0 6 1.5
"4066" 1 0.05 11.496000289917 0.11496000289917 1 10 2.5
"4067" 1 0.8 23.8299999237061 0.238299999237061 1 0 0
"4068" 1 6.59 26.5349998474121 0.265349998474121 1 5 1.25
"4069" 1 2.81 14.9569997787476 0.149569997787476 1 5 1.25
"4070" 0 0.05 0 0 0 6 1.5
"4071" 1 1.9 11.793999671936 0.11793999671936 0 9 2.25
"4072" 1 0.05 5.91499996185303 0.0591499996185303 0 0 0
"4073" 1 1.7 20.0769996643066 0.200769996643066 1 0 0
"4074" 0 0.06 22.2150001525879 0.222150001525879 1 2 0.5
"4075" 1 0.64 34.3489990234375 0.343489990234375 1 8 2
"4076" 1 2.13 32.9860000610352 0.329860000610352 1 0 0
"4077" 1 3.9 29.8929996490479 0.298929996490479 1 0 0
"4078" 1 5.58 20.3589992523193 0.203589992523193 0 5 1.25
"4079" 1 3.49 43.5670013427734 0.435670013427734 0 3 0.75
"4080" 1 3.09 30.4309997558594 0.304309997558594 0 5 1.25
"4081" 0 3.92 41.6080017089844 0.416080017089844 0 5 1.25
"4082" 0 1.02 47.9560012817383 0.479560012817383 1 0 0
"4083" 1 1.31 1.59399998188019 0.0159399998188019 1 0 0
"4084" 0 0.08 19.2040004730225 0.192040004730225 0 5 1.25
"4085" 0 0.06 31.3360004425049 0.313360004425049 0 6 1.5
"4086" 0 0.05 35.685001373291 0.35685001373291 0 12 3
"4087" 0 0.09 31.5219993591309 0.315219993591309 0 5 1.25
"4088" 0 0.05 35.576000213623 0.35576000213623 0 10 2.5
"4089" 1 1.35 26.7830009460449 0.267830009460449 0 0 0
"4090" 1 0.98 42.3250007629395 0.423250007629395 1 0 0
"4091" 0 0.46 42.7799987792969 0.427799987792969 1 5 1.25
"4092" 1 0.78 11.8730001449585 0.118730001449585 0 0 0
"4093" 1 1.12 78.9489974975586 0.789489974975586 1 5 1.25
"4094" 1 0.82 80.5690002441406 0.805690002441406 1 5 1.25
"4095" 0 0.05 66.4010009765625 0.664010009765625 0 5 1.25
"4096" 1 0.99 80.3239974975586 0.803239974975586 1 7 1.75
"4097" 0 0.05 73.1780014038086 0.731780014038086 0 14 3.5
"4098" 1 1.38 54.9269981384277 0.549269981384277 0 5 1.25
"4099" 1 0.91 54.3899993896484 0.543899993896484 0 4 1
"4100" 1 1.27 41.5950012207031 0.415950012207031 0 5 1.25
"4101" 0 1.1 57.1139984130859 0.571139984130859 0 5 1.25
"4102" 0 0.36 21.4680004119873 0.214680004119873 0 5 1.25
"4103" 0 0.05 5.6269998550415 0.056269998550415 1 6 1.5
"4104" 0 0.43 23.3339996337891 0.233339996337891 0 5 1.25
"4105" 1 0.05 28.6940002441406 0.286940002441406 0 5 1.25
"4106" 0 0.05 19.9459991455078 0.199459991455078 0 5 1.25
"4107" 0 0.11 4.59600019454956 0.0459600019454956 0 0 0
"4108" 0 0.17 8.39999961853027 0.0839999961853027 1 0 0
"4109" 0 0.64 26.4449996948242 0.264449996948242 0 5 1.25
"4110" 1 0.89 21.6149997711182 0.216149997711182 1 0 0
"4111" 0 0.78 11.1429996490479 0.111429996490479 0 8 2
"4112" 1 0.2 14.0769996643066 0.140769996643066 0 5 1.25
"4113" 0 0.08 16.4500007629395 0.164500007629395 0 0 0
"4114" 0 0.05 23.2970008850098 0.232970008850098 0 7 1.75
"4115" 0 0.05 17.3969993591309 0.173969993591309 0 0 0
"4116" 0 0.05 14.6140003204346 0.146140003204346 0 0 0
"4117" 0 0.41 34.0950012207031 0.340950012207031 0 5 1.25
"4118" 0 0.05 11.7209997177124 0.117209997177124 0 5 1.25
"4119" 1 0.64 17.0100002288818 0.170100002288818 1 8 2
"4120" 0 0.73 8.41300010681152 0.0841300010681152 1 2 0.5
"4121" 0 0.46 3.40300011634827 0.0340300011634827 0 0 0
"4122" 0 0.35 14.21399974823 0.1421399974823 1 3 0.75
"4123" 1 0.49 8.85400009155273 0.0885400009155273 0 5 1.25
"4124" 0 0.05 14.9630002975464 0.149630002975464 0 5 1.25
"4125" 1 0.68 4.2189998626709 0.042189998626709 1 0 0
"4126" 0 0.05 13.4619998931885 0.134619998931885 1 0 0
"4127" 1 0.5 32.7630004882812 0.327630004882813 0 5 1.25
"4128" 1 0.28 8.88399982452393 0.0888399982452393 1 5 1.25
"4129" 1 0.79 31.9790000915527 0.319790000915527 0 12 3
"4130" 1 0.05 5.35300016403198 0.0535300016403198 1 6 1.5
"4131" 0 0.05 1.54700005054474 0.0154700005054474 1 0 0
"4132" 0 0.05 9.81900024414062 0.0981900024414062 1 5 1.25
"4133" 0 0.05 8.21199989318848 0.0821199989318848 1 3 0.75
"4134" 0 0.05 12.7720003128052 0.127720003128052 1 12 3
"4135" 0 0.05 5.32399988174438 0.0532399988174438 1 2 0.5
"4136" 0 0.05 15.9259996414185 0.159259996414185 1 0 0
"4137" 0 0.05 2.88899993896484 0.0288899993896484 1 0 0
"4138" 0 0.06 19.5739994049072 0.195739994049072 1 4 1
"4139" 0 0.05 6.18800020217896 0.0618800020217896 1 0 0
"4140" 0 0.05 14.7760000228882 0.147760000228882 0 12 3
"4141" 0 0.05 36.6430015563965 0.366430015563965 0 0 0
"4142" 0 0.06 40.2239990234375 0.402239990234375 0 5 1.25
"4143" 1 2.33 20.7059993743896 0.207059993743896 1 3 0.75
"4144" 0 0.05 8.44900035858154 0.0844900035858154 1 0 0
"4145" 1 2.44 24.5359992980957 0.245359992980957 1 2 0.5
"4146" 0 0.05 24.1870002746582 0.241870002746582 1 3 0.75
"4147" 0 0.05 14.8219995498657 0.148219995498657 1 3 0.75
"4148" 0 0.05 11.8839998245239 0.118839998245239 1 0 0
"4149" 0 0.05 16.3509998321533 0.163509998321533 1 3 0.75
"4150" 1 2.1 5.95100021362305 0.0595100021362305 1 2 0.5
"4151" 1 1.9 7.15799999237061 0.0715799999237061 1 0 0
"4152" 0 0.06 13.5950002670288 0.135950002670288 1 3 0.75
"4153" 0 0.05 24.1940002441406 0.241940002441406 1 0 0
"4154" 1 0.52 23.8099994659424 0.238099994659424 1 0 0
"4155" 1 0.06 25.201000213623 0.25201000213623 1 0 0
"4156" 1 0.07 20.0750007629395 0.200750007629395 1 0 0
"4157" 0 0.05 7.9520001411438 0.079520001411438 0 2 0.5
"4158" 0 0.05 13.6059999465942 0.136059999465942 1 0 0
"4159" 0 0.05 12.4300003051758 0.124300003051758 1 0 0
"4160" 1 0.05 13.923999786377 0.13923999786377 1 0 0
"4161" 0 0.05 17.7369995117188 0.177369995117188 1 0 0
"4162" 0 0.05 2.05999994277954 0.0205999994277954 1 5 1.25
"4163" 1 0.05 20.4020004272461 0.204020004272461 1 5 1.25
"4164" 0 0.05 48.6469993591309 0.486469993591309 1 6 1.5
"4165" 0 0.05 51.7490005493164 0.517490005493164 1 6 1.5
"4166" 1 4.05 87.2399978637695 0.872399978637695 0 5 1.25
"4167" 0 0.07 77.3290023803711 0.773290023803711 1 3 0.75
"4168" 1 4.94 12.4930000305176 0.124930000305176 1 8 2
"4169" 1 5.73 3.0699999332428 0.030699999332428 1 12 3
"4170" 1 3.5 77.2289962768555 0.772289962768555 1 7 1.75
"4171" 1 2.07 46.2890014648438 0.462890014648437 1 4 1
"4172" 1 2.52 47.9659996032715 0.479659996032715 1 7 1.75
"4173" 0 2.71 41.6640014648438 0.416640014648437 1 5 1.25
"4174" 1 2.47 61.1809997558594 0.611809997558594 1 2 0.5
"4175" 0 0.05 74.1019973754883 0.741019973754883 1 5 1.25
"4176" 1 0.78 67.2259979248047 0.672259979248047 0 5 1.25
"4177" 1 3.28 44.4249992370605 0.444249992370605 1 5 1.25
"4178" 0 0.31 14.460000038147 0.14460000038147 1 3 0.75
