"arsenic","dist","dist100","assoc","educ","switch"
4.22,30.6189994812012,0.306189994812012,0,12,1
0.11,19.6469993591309,0.196469993591309,1,3,0
3.67,12.4799995422363,0.124799995422363,1,6,0
0.36,4.10200023651123,0.0410200023651123,0,7,0
3.58,5.38800001144409,0.0538800001144409,0,10,1
3.21,7.75899982452393,0.0775899982452393,0,3,1
0.05,23.9799995422363,0.239799995422363,0,4,1
3.52,42.0870018005371,0.420870018005371,0,12,1
3.32,6.3899998664856,0.063899998664856,0,12,1
0.05,27.6709995269775,0.276709995269775,0,13,0
2,14.6239995956421,0.146239995956421,0,0,1
2.89,11.2829999923706,0.112829999923706,0,8,1
3.12,11.5670003890991,0.115670003890991,0,8,1
0.13,17.9990005493164,0.179990005493164,0,8,0
2.13,86.0179977416992,0.860179977416992,0,6,1
1.68,9.56099987030029,0.0956099987030029,0,5,1
3.6,32.5110015869141,0.325110015869141,0,5,1
0.88,28.6539993286133,0.286539993286133,1,7,0
0.05,41.9490013122559,0.419490013122559,0,5,1
2.72,32.6879997253418,0.326879997253418,0,5,1
2.19,21.886999130249,0.21886999130249,0,12,1
0.05,20.1709995269775,0.201709995269775,0,6,1
2.69,41.0750007629395,0.410750007629395,0,5,1
3.36,41.8540000915527,0.418540000915527,0,0,1
0.05,29.6450004577637,0.296450004577637,0,0,1
0.06,28.9209995269775,0.289209995269775,1,0,0
1.69,16.7169990539551,0.167169990539551,0,10,1
0.05,11.6709995269775,0.116709995269775,0,10,0
0.05,7.80900001525879,0.0780900001525879,0,10,0
2.18,27.5849990844727,0.275849990844727,0,8,1
0.05,11.7620000839233,0.117620000839233,0,7,0
0.07,15.6029996871948,0.156029996871948,0,8,0
0.27,5.49399995803833,0.0549399995803833,0,8,0
0.05,9.26000022888184,0.0926000022888184,1,4,0
0.05,10.914999961853,0.10914999961853,0,8,1
1.36,10.4709997177124,0.104709997177124,0,0,0
0.05,42.8409996032715,0.428409996032715,0,5,0
3.46,34.2690010070801,0.342690010070801,0,9,1
2.88,24.0979995727539,0.240979995727539,0,0,1
0.05,27.0170001983643,0.270170001983643,0,5,0
2.1,10.9650001525879,0.109650001525879,0,0,1
0.05,10.5050001144409,0.105050001144409,0,10,0
0.05,14.1040000915527,0.141040000915527,0,9,0
2.45,5.01399993896484,0.0501399993896484,0,0,1
0.05,29.871000289917,0.29871000289917,0,5,1
2.98,32.1100006103516,0.321100006103516,0,5,1
2.27,27.5389995574951,0.275389995574951,0,0,1
2.37,32.4620018005371,0.324620018005371,0,5,1
1.67,14.0430002212524,0.140430002212524,1,9,1
2.08,11.0950002670288,0.110950002670288,0,0,1
2.17,8.18200016021729,0.0818200016021729,1,5,1
2.18,3.67499995231628,0.0367499995231628,1,8,1
1.92,16.3530006408691,0.163530006408691,1,0,1
0.37,14.1619997024536,0.141619997024536,0,8,0
2.27,4.9539999961853,0.049539999961853,0,16,1
0.23,3.82399988174438,0.0382399988174438,0,5,0
0.23,16.5659999847412,0.165659999847412,0,7,0
0.05,6.97700023651123,0.0697700023651123,0,7,0
0.05,11.2639999389648,0.112639999389648,1,9,0
0.13,22.3460006713867,0.223460006713867,0,12,0
2.61,22.6860008239746,0.226860008239746,0,0,1
2.03,32.1199989318848,0.321199989318848,0,5,1
5.06,15.0799999237061,0.150799999237061,0,0,1
2.38,5.25600004196167,0.0525600004196167,0,5,1
0.05,6.22800016403198,0.0622800016403198,0,5,0
2.96,19.8419990539551,0.198419990539551,1,9,1
0.05,32.2999992370605,0.322999992370605,0,0,0
0.05,22.9969997406006,0.229969997406006,0,10,0
3.12,22.2900009155273,0.222900009155273,0,10,1
1.67,46.0349998474121,0.460349998474121,0,7,0
2.39,23.8379993438721,0.238379993438721,0,0,1
2.66,28.5790004730225,0.285790004730225,0,0,1
3.21,18.1959991455078,0.181959991455078,0,5,1
0.05,18.9449996948242,0.189449996948242,0,0,0
3.31,20.132999420166,0.20132999420166,0,6,1
5.41,11.6929998397827,0.116929998397827,0,6,1
5.24,18.3209991455078,0.183209991455078,1,5,1
2.41,25.0289993286133,0.250289993286133,1,3,0
0.62,20.1679992675781,0.201679992675781,0,0,0
1.28,15.5640001296997,0.155640001296997,0,2,1
0.05,23.5160007476807,0.235160007476807,0,3,0
2.43,31.9489994049072,0.319489994049072,1,4,0
2.39,15.6000003814697,0.156000003814697,0,6,1
2.04,19.0699996948242,0.190699996948242,1,4,1
2.18,32.5709991455078,0.325709991455078,0,4,1
2.31,31.5270004272461,0.315270004272461,0,0,1
0.05,33.2610015869141,0.332610015869141,0,5,0
2.46,17.6180000305176,0.176180000305176,1,0,1
1.92,33.6310005187988,0.336310005187988,0,0,0
3.26,37.9790000915527,0.379790000915527,1,7,1
1.85,28.7910003662109,0.287910003662109,1,0,1
0.13,41.8040008544922,0.418040008544922,0,0,0
2.05,19.2810001373291,0.192810001373291,1,0,1
1.65,30.7679996490479,0.307679996490479,1,0,1
2.29,53.6619987487793,0.536619987487793,1,0,1
0.61,63.6549987792969,0.636549987792969,1,0,1
1.99,57.2859992980957,0.572859992980957,0,0,1
3.56,55.4090003967285,0.554090003967285,0,0,1
1.98,45.2519989013672,0.452519989013672,0,0,1
2.06,32.8790016174316,0.328790016174316,1,0,1
1.7,27.0580005645752,0.270580005645752,1,5,1
2.02,23.8209991455078,0.238209991455078,0,0,1
2.13,48.773998260498,0.48773998260498,1,3,1
0.05,8.22500038146973,0.0822500038146973,0,0,0
0.05,13.6619997024536,0.136619997024536,0,10,0
4.98,11.3249998092651,0.113249998092651,0,5,1
0.05,1.64600002765656,0.0164600002765656,0,7,0
0.05,19.7549991607666,0.197549991607666,0,10,0
0.67,5.22900009155273,0.0522900009155273,0,8,0
3.34,23.8490009307861,0.238490009307861,0,6,1
0.09,18.7399997711182,0.187399997711182,1,0,0
1.14,28.7569999694824,0.287569999694824,1,0,1
0.16,26.0289993286133,0.260289993286133,1,5,0
0.05,10.9949998855591,0.109949998855591,0,5,0
2.32,13.451000213623,0.13451000213623,0,4,1
0.05,22.9909992218018,0.229909992218018,0,5,0
1.88,31.2360000610352,0.312360000610352,0,5,1
4.62,60.3569984436035,0.603569984436035,0,5,1
2.82,62.3400001525879,0.623400001525879,0,0,0
2.47,32.2649993896484,0.322649993896484,0,5,0
2.86,41.3019981384277,0.413019981384277,0,0,0
3.26,42.298999786377,0.42298999786377,0,5,1
0.92,54.2309989929199,0.542309989929199,1,0,0
1.46,45.2220001220703,0.452220001220703,0,5,0
2.86,60.2550010681152,0.602550010681152,1,5,0
3.27,66.3239974975586,0.663239974975586,0,5,0
3.45,64.7939987182617,0.647939987182617,1,5,0
4.46,37.8730010986328,0.378730010986328,0,8,0
3.32,28.8899993896484,0.288899993896484,1,5,0
4.78,46.6119995117188,0.466119995117187,0,5,0
3.86,52.7290000915527,0.527290000915527,0,0,0
2.97,58.0110015869141,0.580110015869141,0,10,0
2.72,48.076000213623,0.48076000213623,0,5,0
3.01,40.0929985046387,0.400929985046387,0,0,1
1.29,71.3870010375977,0.713870010375977,1,12,0
1.95,74.2730026245117,0.742730026245117,0,0,0
5.28,50.1150016784668,0.501150016784668,0,5,1
6,70.6179962158203,0.706179962158203,0,0,1
3.36,75.3219985961914,0.753219985961914,1,5,1
2.61,59.5800018310547,0.595800018310547,0,5,1
2.39,80.6650009155273,0.806650009155273,0,0,1
1.09,44.3769989013672,0.443769989013672,0,12,1
3.75,33.9939994812012,0.339939994812012,0,6,1
1.24,46.5460014343262,0.465460014343262,0,0,1
0.41,41.9360008239746,0.419360008239746,0,10,0
4.74,47.7309989929199,0.477309989929199,0,5,0
4.25,37.4459991455078,0.374459991455078,0,0,0
1.36,20.3939990997314,0.203939990997314,0,5,1
3.41,30.1599998474121,0.301599998474121,1,5,1
2.72,18.0100002288818,0.180100002288818,0,8,1
3.05,26.8549995422363,0.268549995422363,0,0,1
2.6,35.4249992370605,0.354249992370605,1,7,1
0.17,48.9490013122559,0.489490013122559,0,0,0
2.64,57.6720008850098,0.576720008850098,0,0,0
3.34,82.6340026855469,0.826340026855469,0,6,0
3.28,68.5989990234375,0.685989990234375,0,10,1
3.62,113.283996582031,1.13283996582031,1,8,0
0.85,107.958000183105,1.07958000183105,1,7,1
3.12,72.6760025024414,0.726760025024414,0,7,0
1.83,74.7490005493164,0.747490005493164,1,7,1
2.98,70.4219970703125,0.704219970703125,1,5,0
2.79,60.2799987792969,0.602799987792969,1,5,0
2.24,22.0979995727539,0.220979995727539,0,0,0
0.42,37.5069999694824,0.375069999694824,1,10,0
1.74,49.4889984130859,0.494889984130859,1,0,1
1.56,54.984001159668,0.54984001159668,1,9,1
1.35,28.625,0.28625,0,10,1
1.95,2.84899997711182,0.0284899997711182,0,10,1
1.7,3.38000011444092,0.0338000011444092,0,8,1
1.15,29.7810001373291,0.297810001373291,0,5,1
0.48,32.2290000915527,0.322290000915527,0,5,0
0.21,33.7210006713867,0.337210006713867,0,5,0
0.46,20.2220001220703,0.202220001220703,0,5,0
1.98,17.8020000457764,0.178020000457764,1,5,0
0.17,71.2649993896484,0.712649993896484,0,6,0
0.96,20.201000213623,0.20201000213623,0,6,1
1,18.5510005950928,0.185510005950928,0,5,1
0.79,11.7799997329712,0.117799997329712,0,0,1
1.48,22.3990001678467,0.223990001678467,0,0,1
0.87,12.5249996185303,0.125249996185303,0,0,0
0.63,140.11799621582,1.4011799621582,0,0,1
1.21,158.485000610352,1.58485000610352,0,0,0
2.05,150.768997192383,1.50768997192383,0,0,1
2.96,172.522003173828,1.72522003173828,0,0,0
1.4,152.029006958008,1.52029006958008,0,0,1
2.64,151.039001464844,1.51039001464844,0,0,1
1.95,165.416000366211,1.65416000366211,0,0,1
3.31,168.216995239258,1.68216995239258,0,0,1
5.54,167.083999633789,1.67083999633789,0,0,0
0.39,4.86299991607666,0.0486299991607666,0,10,0
1.12,25.5779991149902,0.255779991149902,0,0,1
2.18,33.2999992370605,0.332999992370605,0,6,1
3.02,32.2050018310547,0.322050018310547,0,5,1
1.77,18.0480003356934,0.180480003356934,1,0,0
1.46,25.3059997558594,0.253059997558594,0,5,1
0.09,8.9040002822876,0.089040002822876,0,12,0
1.38,10.3039999008179,0.103039999008179,1,0,1
1.63,18.1849994659424,0.181849994659424,1,0,1
1.33,10.1040000915527,0.101040000915527,1,0,1
3.48,37.5219993591309,0.375219993591309,1,5,0
1.95,15.4169998168945,0.154169998168945,0,5,1
1.61,15.41100025177,0.1541100025177,1,0,1
0.84,4.34100008010864,0.0434100008010864,0,7,1
2.65,20.5669994354248,0.205669994354248,0,5,1
1.56,33.6790008544922,0.336790008544922,0,6,1
0.69,5.73400020599365,0.0573400020599365,0,7,1
2.31,27.5189990997314,0.275189990997314,1,0,1
1.14,35.1580009460449,0.351580009460449,1,0,1
1.98,13.5670003890991,0.135670003890991,0,5,1
1.82,6.30900001525879,0.0630900001525879,0,10,1
0.25,23.2409992218018,0.232409992218018,1,0,0
1.09,43.5289993286133,0.435289993286133,0,6,0
0.56,62.4000015258789,0.624000015258789,0,7,1
2.18,20.9370002746582,0.209370002746582,0,0,0
0.1,14.7700004577637,0.147700004577637,0,7,0
2.05,6.04300022125244,0.0604300022125244,0,6,1
1.31,20.4829998016357,0.204829998016357,1,0,0
1.06,29.8759994506836,0.298759994506836,1,0,0
1.25,23.1030006408691,0.231030006408691,1,0,0
0.87,39.8230018615723,0.398230018615723,0,0,0
1.32,52.3569984436035,0.523569984436035,1,0,1
1.84,48.5299987792969,0.485299987792969,1,0,1
0.95,23.9869995117188,0.239869995117188,1,0,1
0.05,18.9589996337891,0.189589996337891,0,10,0
1.12,44.640998840332,0.44640998840332,1,5,1
0.4,34.4980010986328,0.344980010986328,1,0,0
1.32,25.4200000762939,0.254200000762939,1,5,1
0.83,13.2880001068115,0.132880001068115,1,0,1
1.06,21.8950004577637,0.218950004577637,1,7,1
0.17,25.761999130249,0.25761999130249,0,8,0
0.13,28.2919998168945,0.282919998168945,0,8,0
0.81,63.9949989318848,0.639949989318848,1,0,1
0.57,86.2910003662109,0.862910003662109,1,0,0
2,88.7519989013672,0.887519989013672,0,4,1
1.22,65.6360015869141,0.656360015869141,0,0,1
0.46,4.01000022888184,0.0401000022888184,0,7,0
3.18,10.03600025177,0.1003600025177,1,5,1
1.91,95.302001953125,0.95302001953125,0,6,0
1.41,67.4919967651367,0.674919967651367,0,6,1
1.57,58.6339988708496,0.586339988708496,0,6,0
1.11,58.2109985351562,0.582109985351563,0,6,0
1.3,77.8820037841797,0.778820037841797,0,0,0
1.28,82.8529968261719,0.828529968261719,1,5,1
1.05,106.016998291016,1.06016998291016,0,6,0
0.95,118.44100189209,1.1844100189209,0,7,0
1.68,119.599998474121,1.19599998474121,1,0,1
1.26,118.359001159668,1.18359001159668,0,0,1
1.34,81.0120010375977,0.810120010375977,0,5,0
0.83,19.6350002288818,0.196350002288818,0,5,1
0.19,37.298999786377,0.37298999786377,0,5,0
1.07,64.3570022583008,0.643570022583008,1,10,1
1,46.8660011291504,0.468660011291504,0,5,1
0.81,33.7799987792969,0.337799987792969,0,4,1
1.02,39.6469993591309,0.396469993591309,0,5,0
0.79,23.1450004577637,0.231450004577637,1,5,0
0.8,11.3669996261597,0.113669996261597,1,8,0
0.91,16.6860008239746,0.166860008239746,0,7,1
0.83,16.4389991760254,0.164389991760254,0,7,0
0.98,8.02999973297119,0.0802999973297119,0,0,0
0.25,36.1590003967285,0.361590003967285,0,5,0
1.24,35.9189987182617,0.359189987182617,0,8,1
1.13,46.0690002441406,0.460690002441406,0,0,0
0.68,222.705993652344,2.22705993652344,0,5,0
1.56,184.078994750977,1.84078994750977,0,10,0
1.57,131.104995727539,1.31104995727539,0,5,0
0.4,49.1549987792969,0.491549987792969,1,0,0
4.42,36.201000213623,0.36201000213623,1,6,1
1.48,42.9179992675781,0.429179992675781,1,0,1
0.9,35.3839988708496,0.353839988708496,1,5,1
1.49,185.389999389648,1.85389999389648,0,8,0
1.37,41.7029991149902,0.417029991149902,1,0,0
1.13,63.9010009765625,0.639010009765625,1,0,0
1.21,33.2669982910156,0.332669982910156,1,0,0
1.13,21.7689990997314,0.217689990997314,1,0,0
0.86,16.3209991455078,0.163209991455078,1,0,0
1.06,19.9869995117188,0.199869995117188,1,10,0
0.67,46.2680015563965,0.462680015563965,0,0,1
0.89,53.4790000915527,0.534790000915527,1,0,0
0.95,58.5130004882812,0.585130004882813,0,0,0
1.46,10.2419996261597,0.102419996261597,1,0,1
1.27,47.4710006713867,0.474710006713867,0,0,1
1.36,73.4250030517578,0.734250030517578,0,5,1
1.14,61.3520011901855,0.613520011901855,1,0,1
0.87,93.5979995727539,0.935979995727539,1,0,1
1.37,46.5309982299805,0.465309982299805,1,0,0
1.27,64.0210037231445,0.640210037231445,1,5,1
0.8,33.5839996337891,0.335839996337891,1,5,1
0.94,39.1469993591309,0.391469993591309,0,10,1
0.82,42.8390007019043,0.428390007019043,1,0,0
2.42,26.7689990997314,0.267689990997314,0,16,1
2.81,18.7000007629395,0.187000007629395,0,16,1
3.48,22.2590007781982,0.222590007781982,0,16,1
2.32,24.3010005950928,0.243010005950928,0,16,1
0.47,5.07200002670288,0.0507200002670288,0,16,0
1.85,29.3729991912842,0.293729991912842,0,16,1
3.83,18.7600002288818,0.187600002288818,1,5,0
0.38,10.0129995346069,0.100129995346069,0,0,1
0.42,5.62099981307983,0.0562099981307983,0,0,0
0.3,6.10200023651123,0.0610200023651123,0,0,0
0.41,8.33399963378906,0.0833399963378906,0,0,0
1.17,22.193000793457,0.22193000793457,1,5,0
0.38,18.9810009002686,0.189810009002686,1,5,0
1.41,17.003999710083,0.17003999710083,0,0,1
0.46,1.88900005817413,0.0188900005817413,1,10,0
0.46,4.125,0.04125,0,0,0
0.96,38.6100006103516,0.386100006103516,0,0,1
0.57,7.80399990081787,0.0780399990081787,0,0,0
1.93,15.0100002288818,0.150100002288818,0,0,1
0.37,15.0659999847412,0.150659999847412,0,5,0
0.43,3.53500008583069,0.0353500008583069,1,0,0
1.19,79.9440002441406,0.799440002441406,0,4,1
0.74,43.5690002441406,0.435690002441406,0,8,0
0.81,50.1669998168945,0.501669998168945,0,8,1
0.71,24.2119998931885,0.242119998931885,0,0,1
0.94,11.5190000534058,0.115190000534058,0,3,1
1.52,40.6310005187988,0.406310005187988,1,7,1
2.67,40.6360015869141,0.406360015869141,0,12,1
1.56,29.0359992980957,0.290359992980957,0,9,1
2.35,19.2649993896484,0.192649993896484,1,8,1
0.32,21.7180004119873,0.217180004119873,0,6,0
2.61,32.7869987487793,0.327869987487793,1,0,1
1.23,33.0519981384277,0.330519981384277,1,0,0
1.82,44.2150001525879,0.442150001525879,0,5,1
1.42,67.2480010986328,0.672480010986328,0,0,0
0.66,17.3509998321533,0.173509998321533,1,0,1
1.97,48.3689994812012,0.483689994812012,0,12,1
0.92,147.863998413086,1.47863998413086,0,0,1
2,130.873992919922,1.30873992919922,1,0,0
0.17,5.69199991226196,0.0569199991226196,1,7,0
0.94,9.78699970245361,0.0978699970245361,0,0,0
0.27,20.9860000610352,0.209860000610352,0,6,1
1.9,177.330993652344,1.77330993652344,1,10,0
2.26,218.542007446289,2.18542007446289,0,10,1
1.79,307.790985107422,3.07790985107422,1,0,0
3.11,272.380004882812,2.72380004882812,0,10,1
0.22,6.47399997711182,0.0647399997711182,1,4,0
4.48,29.0069999694824,0.290069999694824,0,0,1
0.85,37.4669990539551,0.374669990539551,1,0,1
0.68,26.2150001525879,0.262150001525879,0,7,0
2.21,35.2239990234375,0.352239990234375,0,10,0
2.41,37.4609985351562,0.374609985351562,0,4,1
1,24.261999130249,0.24261999130249,0,6,1
2.25,9.57400035858154,0.0957400035858154,1,7,1
1.32,50.2459983825684,0.502459983825684,0,0,0
0.53,15.2889995574951,0.152889995574951,0,0,0
0.48,8.42599964141846,0.0842599964141846,0,5,0
0.61,19.1609992980957,0.191609992980957,0,0,0
0.64,31.1219997406006,0.311219997406006,0,5,0
2.5,32.9630012512207,0.329630012512207,0,5,0
0.25,15.789999961853,0.15789999961853,0,10,0
0.33,15.6260004043579,0.156260004043579,0,5,0
0.99,30.4220008850098,0.304220008850098,0,0,0
3.23,40.2210006713867,0.402210006713867,0,0,1
0.78,47.1319999694824,0.471319999694824,1,12,1
0.72,59.2760009765625,0.592760009765625,1,12,1
0.89,31.261999130249,0.31261999130249,0,12,1
2.94,28.1900005340576,0.281900005340576,0,5,1
0.41,8.07699966430664,0.0807699966430664,1,0,0
1.64,20.5440006256104,0.205440006256104,1,0,0
1.18,20.5820007324219,0.205820007324219,1,0,1
0.68,38.2610015869141,0.382610015869141,1,0,0
1.42,48.273998260498,0.48273998260498,0,8,0
0.69,56.5579986572266,0.565579986572266,1,5,0
1.97,34.7109985351562,0.347109985351563,1,12,0
2.92,44.4329986572266,0.444329986572266,1,5,1
2.84,76.0770034790039,0.760770034790039,0,0,1
0.97,90.8109970092773,0.908109970092773,0,0,0
2.42,83.0550003051758,0.830550003051758,1,0,0
7.48,127.387001037598,1.27387001037598,1,0,1
7.28,114.690002441406,1.14690002441406,1,0,0
2.04,97.5329971313477,0.975329971313477,1,0,0
1.34,79.5879974365234,0.795879974365234,1,7,1
1.84,94.7559967041016,0.947559967041016,0,8,0
1.94,73.3629989624023,0.733629989624023,0,5,0
1.72,95.3030014038086,0.953030014038086,1,5,0
3.49,149.992004394531,1.49992004394531,0,10,0
2.25,148.714996337891,1.48714996337891,0,10,0
3.89,163.041000366211,1.63041000366211,1,7,1
1.65,79.556999206543,0.79556999206543,1,8,1
3.21,69.8079986572266,0.698079986572266,1,6,1
2.81,102.332000732422,1.02332000732422,1,12,1
2.12,79.4800033569336,0.794800033569336,1,8,0
1.06,91.4410018920898,0.914410018920898,1,12,1
1.3,92.4899978637695,0.924899978637695,0,3,0
2.23,81.9759979248047,0.819759979248047,0,8,1
2.2,74.5110015869141,0.745110015869141,1,9,0
2.57,19.7240009307861,0.197240009307861,1,15,0
1.38,34.3089981079102,0.343089981079102,0,12,1
0.73,14.7119998931885,0.147119998931885,1,0,1
1.78,29.1989994049072,0.291989994049072,0,5,1
7.79,16.9300003051758,0.169300003051758,0,0,0
4.84,14.6440000534058,0.146440000534058,1,0,1
3.9,30.2140007019043,0.302140007019043,1,0,0
1.07,11.3979997634888,0.113979997634888,0,16,1
3.21,34.8199996948242,0.348199996948242,1,0,0
2.33,42.9720001220703,0.429720001220703,1,0,0
0.89,34.7569999694824,0.347569999694824,1,0,0
2.37,17.3819999694824,0.173819999694824,0,0,1
0.22,17.1889991760254,0.171889991760254,0,15,0
2.54,21.8880004882812,0.218880004882813,0,15,1
3.37,72.8450012207031,0.728450012207031,0,15,1
2.56,48.9090003967285,0.489090003967285,1,7,1
4.92,45.7610015869141,0.457610015869141,0,0,1
4.96,53.765998840332,0.53765998840332,0,0,1
7.55,63.7900009155273,0.637900009155273,0,0,1
6.89,54.3919982910156,0.543919982910156,1,0,0
2.38,41.9000015258789,0.419000015258789,0,0,1
6.32,55.2529983520508,0.552529983520508,1,0,1
2.9,19.4080009460449,0.194080009460449,0,9,1
5.2,23.2950000762939,0.232950000762939,0,0,1
1.05,16.4650001525879,0.164650001525879,1,0,1
1.09,17.5709991455078,0.175709991455078,1,10,1
1.61,9.6569995880127,0.0965699958801269,0,6,1
2.03,9.23499965667725,0.0923499965667725,0,12,1
0.82,17.2859992980957,0.172859992980957,0,0,1
0.05,10.4429998397827,0.104429998397827,1,0,0
0.05,4.03200006484985,0.0403200006484985,0,0,0
0.05,16.0669994354248,0.160669994354248,1,9,0
0.05,14.793999671936,0.14793999671936,0,10,0
0.05,10.7110004425049,0.107110004425049,1,0,0
0.05,2.51500010490417,0.0251500010490417,1,0,0
0.05,3.34899997711182,0.0334899997711182,1,0,0
0.05,6.49900007247925,0.0649900007247925,0,0,0
0.08,4.99700021743774,0.0499700021743774,1,4,0
0.05,8.94699954986572,0.0894699954986572,0,10,0
0.05,7.85699987411499,0.0785699987411499,1,8,0
0.05,8.48299980163574,0.0848299980163574,1,5,0
0.09,19.386999130249,0.19386999130249,0,12,0
0.05,18.9740009307861,0.189740009307861,0,12,1
0.41,12.6669998168945,0.126669998168945,0,12,0
0.16,9.24199962615967,0.0924199962615967,0,0,0
0.08,6.90700006484985,0.0690700006484985,0,10,0
0.11,12.875,0.12875,0,10,0
0.05,13.1149997711182,0.131149997711182,0,10,0
0.67,5.32800006866455,0.0532800006866455,0,13,1
0.05,10.625,0.10625,0,10,0
0.06,4.98999977111816,0.0498999977111816,0,10,0
0.05,3.92600011825562,0.0392600011825562,0,5,0
0.07,9.44099998474121,0.0944099998474121,1,8,0
0.05,7.83900022506714,0.0783900022506714,0,10,0
0.06,1.02300000190735,0.0102300000190735,0,10,0
0.05,7.48400020599365,0.0748400020599365,0,10,0
0.08,3.09899997711182,0.0309899997711182,1,10,0
0.09,13.5900001525879,0.135900001525879,0,12,0
0.09,6.05100011825562,0.0605100011825562,1,12,0
0.11,9.60099983215332,0.0960099983215332,1,12,0
0.08,8.56700038909912,0.0856700038909912,0,10,0
0.09,3.38700008392334,0.0338700008392334,1,4,0
0.05,11.1829996109009,0.111829996109009,0,7,0
0.05,5.61700010299683,0.0561700010299683,1,5,0
0.17,2.03699994087219,0.0203699994087219,1,7,0
0.26,7.75600004196167,0.0775600004196167,1,10,0
0.07,2.44300007820129,0.0244300007820129,1,7,0
0.05,8.58399963378906,0.0858399963378906,1,8,0
0.12,19.8139991760254,0.198139991760254,1,10,0
0.05,33.148998260498,0.33148998260498,1,4,0
0.16,8.90100002288818,0.0890100002288818,1,0,0
0.05,4.82399988174438,0.0482399988174438,1,6,0
0.05,15.3529996871948,0.153529996871948,1,0,0
0.06,61.2789993286133,0.612789993286133,1,0,0
0.05,4.93499994277954,0.0493499994277954,1,3,0
0.05,39.492000579834,0.39492000579834,1,0,0
0.06,8.62100028991699,0.0862100028991699,0,9,0
0.05,14.9770002365112,0.149770002365112,1,8,0
0.05,7.57100009918213,0.0757100009918213,0,0,0
0.05,21.4839992523193,0.214839992523193,0,0,0
0.07,14.6820001602173,0.146820001602173,0,0,1
0.05,13.8620004653931,0.138620004653931,0,0,0
0.05,8.06400012969971,0.0806400012969971,0,10,0
0.05,11.1280002593994,0.111280002593994,0,10,0
0.07,26.4349994659424,0.264349994659424,1,10,0
0.06,13.8529996871948,0.138529996871948,1,10,1
0.11,15.4630002975464,0.154630002975464,0,8,0
0.07,9.16600036621094,0.0916600036621094,1,14,1
0.05,5.63700008392334,0.0563700008392334,0,0,0
0.08,6.76399993896484,0.0676399993896484,0,0,0
0.09,3.02099990844727,0.0302099990844727,0,0,0
0.05,8.27000045776367,0.0827000045776367,0,10,1
0.08,2.90499997138977,0.0290499997138977,0,10,0
0.05,20.5060005187988,0.205060005187988,0,8,0
0.05,4.07200002670288,0.0407200002670288,0,7,0
0.24,50.1360015869141,0.501360015869141,1,5,0
0.07,17.878999710083,0.17878999710083,0,9,0
0.05,10.9840002059937,0.109840002059937,0,16,0
0.05,11.0290002822876,0.110290002822876,0,0,0
1.91,4.55299997329712,0.0455299997329712,1,3,0
1.49,35.601001739502,0.35601001739502,0,14,1
2.08,13.4079999923706,0.134079999923706,1,0,0
0.14,14.831000328064,0.14831000328064,1,0,0
0.05,22.1480007171631,0.221480007171631,0,9,0
0.25,11.1990003585815,0.111990003585815,0,10,0
1.99,22.2840003967285,0.222840003967285,0,10,0
2.38,38.8370018005371,0.388370018005371,0,4,0
1.87,50.632999420166,0.50632999420166,0,0,1
0.98,23.4729995727539,0.234729995727539,0,0,1
0.35,16.4029998779297,0.164029998779297,0,6,0
2.32,25.181999206543,0.25181999206543,0,0,0
0.2,9.93599987030029,0.0993599987030029,1,4,0
0.25,5.10300016403198,0.0510300016403198,0,0,0
0.09,7.02699995040894,0.0702699995040894,1,9,0
0.05,12.6309995651245,0.126309995651245,1,0,0
0.05,19.0009994506836,0.190009994506836,0,5,0
0.31,3.81299996376038,0.0381299996376038,0,5,0
0.35,14.8199996948242,0.148199996948242,0,7,0
0.47,10.8549995422363,0.108549995422363,0,7,0
0.08,5.30499982833862,0.0530499982833862,0,8,0
0.47,8.99400043487549,0.0899400043487549,0,9,0
0.23,17.875,0.17875,0,0,1
0.73,44.7980003356934,0.447980003356934,0,10,1
0.29,43.5540008544922,0.435540008544922,0,10,1
0.18,9.52099990844727,0.0952099990844727,0,0,0
5.79,28.9589996337891,0.289589996337891,0,8,1
0.11,18.1569995880127,0.181569995880127,0,6,0
0.32,9.32299995422363,0.0932299995422363,1,0,0
0.22,13.9479999542236,0.139479999542236,0,0,0
0.05,45.3019981384277,0.453019981384277,0,0,0
0.05,71.9960021972656,0.719960021972656,0,0,0
0.05,17.9640007019043,0.179640007019043,1,0,0
0.05,0,0,0,16,0
0.05,21.7910003662109,0.217910003662109,0,3,0
0.05,20.7320003509521,0.207320003509521,0,0,0
0.06,20.6709995269775,0.206709995269775,1,0,0
0.05,34.9129981994629,0.349129981994629,0,0,0
0.06,31.8579998016357,0.318579998016357,0,8,0
0.05,0,0,0,12,0
0.06,37.435001373291,0.37435001373291,0,5,0
0.05,40.5870018005371,0.405870018005371,0,0,0
0.05,0,0,0,10,0
0.05,0,0,0,5,0
0.05,0,0,1,5,0
0.05,0,0,1,0,0
0.05,0,0,0,0,0
0.05,0,0,0,0,0
0.05,0,0,1,0,0
0.05,22.6669998168945,0.226669998168945,0,0,0
0.05,8.21000003814697,0.0821000003814697,1,8,0
0.05,11.3649997711182,0.113649997711182,0,0,0
0.05,24.4710006713867,0.244710006713867,0,4,0
0.05,5.88899993896484,0.0588899993896484,1,0,0
0.05,15.4799995422363,0.154799995422363,1,9,0
0.05,0,0,1,8,0
0.05,9.39700031280518,0.0939700031280518,1,7,0
0.05,40.5499992370605,0.405499992370605,0,0,0
